reduction,mean_purity_knn,mean_entropy_knn_all,resolution,silhouette_score_cosine,mean_mixingNorm,silhouette_score_norm,mean_purity_knn_norm,mean_entropy_knn_all_norm,mean_mixingNorm_norm,mixing_score,purity_score,assay,ndim,features,method,features_ngenes
scVI_3_40_0.1_2_128_20..scVI..features_RNA.log.vst.split_Batch_ID.features.4000_66d324bdb66f9bc57722f3e7fb324222,0.559440414507772,0.382504873780634,4,0.214180795054542,0.866553019367183,65,90.41,46.37,66.12,56.245,90.41,scVI,,features_RNA.log.vst.split_Batch_ID,scVI,4000
scVI_3_40_0.1_2_128_20..scVI..features_RNA.log.vst.split_Batch_ID.features.500_66d324bdb66f9bc57722f3e7fb324222,0.549213184271396,0.456759939725886,5.5,0.167088202488179,0.895005766817968,50,87.42,61.92,80.85,71.385,87.42,scVI,,features_RNA.log.vst.split_Batch_ID,scVI,500
scVI_3_40_0.1_2_128_20..scVI..features_RNA.log.vst.split_Batch_ID.features.700_66d324bdb66f9bc57722f3e7fb324222,0.565617946556622,0.448225837421906,5,0.180884970536646,0.891416449121555,55,92.21,60.13,78.99,69.56,92.21,scVI,,features_RNA.log.vst.split_Batch_ID,scVI,700
scVI_4_40_0.1_2_128_30..scVI..features_RNA.log.vst.split_Batch_ID.features.1000_66d324bdb66f9bc57722f3e7fb324222,0.576832775154202,0.427548833574808,4.5,0.165465146210305,0.895832050700782,50,95.49,55.8,81.28,68.54,95.49,scVI,,features_RNA.log.vst.split_Batch_ID,scVI,1000
scVI_4_40_0.1_2_128_30..scVI..features_RNA.log.vst.split_Batch_ID.features.1500_66d324bdb66f9bc57722f3e7fb324222,0.586860103626943,0.408165491518003,4.5,0.183155985129431,0.892852862834358,55,98.42,51.74,79.74,65.74,98.42,scVI,,features_RNA.log.vst.split_Batch_ID,scVI,1500
scVI_4_40_0.1_2_128_30..scVI..features_RNA.log.vst.split_Batch_ID.features.2000_66d324bdb66f9bc57722f3e7fb324222,0.563277052264892,0.400037682738894,4,0.186719193004533,0.885924437443972,56,91.53,50.04,76.15,63.095,91.53,scVI,,features_RNA.log.vst.split_Batch_ID,scVI,2000
scVI_4_40_0.1_2_128_30..scVI..features_RNA.log.vst.split_Batch_ID.features.2500_66d324bdb66f9bc57722f3e7fb324222,0.556776598847081,0.383782065180674,4,0.197098673162586,0.883763361245,60,89.63,46.64,75.03,60.835,89.63,scVI,,features_RNA.log.vst.split_Batch_ID,scVI,2500
harmony_13_Batch_ID_5_0.05_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.3000_43201fbe88d7bcada8878ffe4d26c21f,0.213661053069287,0.57515790440191,5,0.132908823669182,0.92179541288834,40,-10.62,86.7,94.72,90.71,-10.62,RNA,30,RNA.log.vst.split_Batch_ID,harmony,3000
harmony_13_Batch_ID_5_0.05_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.4000_43201fbe88d7bcada8878ffe4d26c21f,0.16284375,0.57515790440191,5.5,0.125400354900498,0.92202926114824,38,-25.46,86.7,94.84,90.77,-25.46,RNA,30,RNA.log.vst.split_Batch_ID,harmony,4000
harmony_13_Batch_ID_5_0.05_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.500_43201fbe88d7bcada8878ffe4d26c21f,0.379245571357286,0.590338279036697,6.5,0.145850749224658,0.929094223653016,44,37.76,89.88,98.5,94.19,37.76,RNA,30,RNA.log.vst.split_Batch_ID,harmony,500
harmony_13_Batch_ID_5_0.05_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.700_43201fbe88d7bcada8878ffe4d26c21f,0.335490644165788,0.586413437679605,6.5,0.132159319758103,0.928402818623417,40,24.98,89.06,98.14,93.6,24.98,RNA,30,RNA.log.vst.split_Batch_ID,harmony,700
harmony_13_Batch_ID_5_0.05_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.1000_43201fbe88d7bcada8878ffe4d26c21f,0.45565595518868,0.572556888023344,6.5,0.148541883175905,0.931261725930937,45,60.09,86.16,99.62,92.89,60.09,RNA,50,RNA.log.vst.split_Batch_ID,harmony,1000
harmony_13_Batch_ID_5_0.05_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.1500_43201fbe88d7bcada8878ffe4d26c21f,0.454466882861636,0.568804451133027,6,0.142231561883605,0.931024193481436,43,59.74,85.37,99.5,92.435,59.74,RNA,50,RNA.log.vst.split_Batch_ID,harmony,1500
harmony_13_Batch_ID_5_0.05_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.2000_43201fbe88d7bcada8878ffe4d26c21f,0.420462853773585,0.56175188527735,6,0.123250154437623,0.929531305004221,37,49.8,83.9,98.73,91.315,49.8,RNA,50,RNA.log.vst.split_Batch_ID,harmony,2000
harmony_13_Batch_ID_5_0.05_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.2500_43201fbe88d7bcada8878ffe4d26c21f,0.414588246855346,0.556751800996826,5.5,0.145551675640434,0.928150751415489,44,48.09,82.85,98.01,90.43,48.09,RNA,50,RNA.log.vst.split_Batch_ID,harmony,2500
harmony_13_Batch_ID_5_0.05_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.3000_43201fbe88d7bcada8878ffe4d26c21f,0.419505208333334,0.556473674931899,5.5,0.131221266932438,0.925963904726542,40,49.52,82.79,96.88,89.835,49.52,RNA,50,RNA.log.vst.split_Batch_ID,harmony,3000
harmony_13_Batch_ID_5_0.05_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.4000_43201fbe88d7bcada8878ffe4d26c21f,0.411820214040141,0.544421024795698,5.5,0.119101435145305,0.925866558865762,36,47.28,80.27,96.83,88.55,47.28,RNA,50,RNA.log.vst.split_Batch_ID,harmony,4000
harmony_13_Batch_ID_5_0.05_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.500_43201fbe88d7bcada8878ffe4d26c21f,0.451730822295806,0.574082661478477,6,0.166990789325635,0.931991718054435,50,58.94,86.48,100,93.24,58.94,RNA,50,RNA.log.vst.split_Batch_ID,harmony,500
harmony_13_Batch_ID_5_0.05_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.700_43201fbe88d7bcada8878ffe4d26c21f,0.446496792218543,0.56987969405646,6,0.184024059082147,0.931309312094626,56,57.41,85.6,99.65,92.625,57.41,RNA,50,RNA.log.vst.split_Batch_ID,harmony,700
harmony_14_Batch_ID_5_0.1_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.1000_43201fbe88d7bcada8878ffe4d26c21f,0.382288423153693,0.547270623229357,5,0.118421888059197,0.916408943405596,36,38.65,80.86,91.93,86.395,38.65,RNA,30,RNA.log.vst.split_Batch_ID,harmony,1000
harmony_14_Batch_ID_5_0.1_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.1500_43201fbe88d7bcada8878ffe4d26c21f,0.359776527563609,0.537368458940021,4.5,0.132453983692469,0.914297725324432,40,32.07,78.79,90.84,84.815,32.07,RNA,30,RNA.log.vst.split_Batch_ID,harmony,1500
harmony_14_Batch_ID_5_0.1_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.2000_43201fbe88d7bcada8878ffe4d26c21f,0.325948801100629,0.525286264793987,5,0.122752902739275,0.911621461932687,37,22.19,76.26,89.45,82.855,22.19,RNA,30,RNA.log.vst.split_Batch_ID,harmony,2000
harmony_14_Batch_ID_5_0.1_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.2500_43201fbe88d7bcada8878ffe4d26c21f,0.251712991839492,0.515834631036352,5,0.132227581355216,0.90846283262154,40,0.5,74.28,87.82,81.05,0.5,RNA,30,RNA.log.vst.split_Batch_ID,harmony,2500
harmony_14_Batch_ID_5_0.1_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.3000_43201fbe88d7bcada8878ffe4d26c21f,0.237861895108894,0.51340601912456,5,0.0995894924701388,0.906656625971399,30,-3.55,73.77,86.88,80.325,-3.55,RNA,30,RNA.log.vst.split_Batch_ID,harmony,3000
harmony_14_Batch_ID_5_0.1_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.4000_43201fbe88d7bcada8878ffe4d26c21f,0.180851122783346,0.507706822257242,4.5,0.136418089172112,0.908463257797515,41,-20.2,72.58,87.82,80.2,-20.2,RNA,30,RNA.log.vst.split_Batch_ID,harmony,4000
harmony_14_Batch_ID_5_0.1_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.500_43201fbe88d7bcada8878ffe4d26c21f,0.393667233095043,0.555676558073393,5.5,0.134376430244326,0.919660925865414,41,41.98,82.62,93.62,88.12,41.98,RNA,30,RNA.log.vst.split_Batch_ID,harmony,500
harmony_14_Batch_ID_5_0.1_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.700_43201fbe88d7bcada8878ffe4d26c21f,0.390196049528302,0.544421024795698,5.5,0.136190903833761,0.917437347992477,41,40.96,80.27,92.47,86.37,40.96,RNA,30,RNA.log.vst.split_Batch_ID,harmony,700
harmony_14_Batch_ID_5_0.1_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.1000_43201fbe88d7bcada8878ffe4d26c21f,0.472578125,0.515834631036352,5,0.156522919146833,0.919925613280292,47,65.03,74.28,93.75,84.015,65.03,RNA,50,RNA.log.vst.split_Batch_ID,harmony,1000
harmony_14_Batch_ID_5_0.1_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.1500_43201fbe88d7bcada8878ffe4d26c21f,0.493359375,0.507706822257242,4.5,0.16206867607915,0.917314996403457,49,71.1,72.58,92.4,82.49,71.1,RNA,50,RNA.log.vst.split_Batch_ID,harmony,1500
harmony_14_Batch_ID_5_0.1_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.2000_43201fbe88d7bcada8878ffe4d26c21f,0.517226708074534,0.494300803132682,4.5,0.190879952406041,0.914892399137513,58,78.08,69.78,91.15,80.465,78.08,RNA,50,RNA.log.vst.split_Batch_ID,harmony,2000
harmony_14_Batch_ID_5_0.1_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.2500_43201fbe88d7bcada8878ffe4d26c21f,0.48588323762647,0.478744298161257,4,0.180193425546007,0.911815053321492,54,68.92,66.52,89.55,78.035,68.92,RNA,50,RNA.log.vst.split_Batch_ID,harmony,2500
harmony_14_Batch_ID_5_0.1_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.3000_43201fbe88d7bcada8878ffe4d26c21f,0.457637993671628,0.474541330739239,4,0.161947580558646,0.909421656395107,49,60.67,65.64,88.32,76.98,60.67,RNA,50,RNA.log.vst.split_Batch_ID,harmony,3000
harmony_14_Batch_ID_5_0.1_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.4000_43201fbe88d7bcada8878ffe4d26c21f,0.448467232074017,0.461135311614679,4.5,0.129714970969472,0.909019789143101,39,57.99,62.83,88.11,75.47,57.99,RNA,50,RNA.log.vst.split_Batch_ID,harmony,4000
harmony_14_Batch_ID_5_0.1_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.500_43201fbe88d7bcada8878ffe4d26c21f,0.47690449089404,0.531015005671138,5,0.15801484576339,0.922468088056733,48,66.29,77.46,95.07,86.265,66.29,RNA,50,RNA.log.vst.split_Batch_ID,harmony,500
harmony_14_Batch_ID_5_0.1_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.700_43201fbe88d7bcada8878ffe4d26c21f,0.456086259319422,0.521361423436895,5,0.14987605019682,0.920533927637789,45,60.21,75.44,94.07,84.755,60.21,RNA,50,RNA.log.vst.split_Batch_ID,harmony,700
harmony_15_Batch_ID_5_0.125_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.1000_43201fbe88d7bcada8878ffe4d26c21f,0.380110970112755,0.517158456014877,4.5,0.134824293086946,0.909156612125942,41,38.01,74.56,88.18,81.37,38.01,RNA,30,RNA.log.vst.split_Batch_ID,harmony,1000
harmony_15_Batch_ID_5_0.125_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.1500_43201fbe88d7bcada8878ffe4d26c21f,0.367338703062715,0.499579013478132,4.5,0.137961771370558,0.906460001612472,42,34.28,70.88,86.78,78.83,34.28,RNA,30,RNA.log.vst.split_Batch_ID,harmony,1500
harmony_15_Batch_ID_5_0.125_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.2000_43201fbe88d7bcada8878ffe4d26c21f,0.329301861702128,0.492150317285817,4.5,0.132963754746826,0.904008345143786,40,23.17,69.33,85.51,77.42,23.17,RNA,30,RNA.log.vst.split_Batch_ID,harmony,2000
harmony_15_Batch_ID_5_0.125_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.2500_43201fbe88d7bcada8878ffe4d26c21f,0.263975311120032,0.486872106940366,4,0.165156721402449,0.902528590197721,50,4.08,68.22,84.75,76.485,4.08,RNA,30,RNA.log.vst.split_Batch_ID,harmony,2500
harmony_15_Batch_ID_5_0.125_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.3000_43201fbe88d7bcada8878ffe4d26c21f,0.24483601018764,0.483744382441781,4,0.138666833313331,0.900465343315706,42,-1.51,67.57,83.68,75.625,-1.51,RNA,30,RNA.log.vst.split_Batch_ID,harmony,3000
harmony_15_Batch_ID_5_0.125_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.4000_43201fbe88d7bcada8878ffe4d26c21f,0.194618170529802,0.479369010552988,4,0.158195620751345,0.902626366659663,48,-16.18,66.65,84.8,75.725,-16.18,RNA,30,RNA.log.vst.split_Batch_ID,harmony,4000
harmony_15_Batch_ID_5_0.125_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.500_43201fbe88d7bcada8878ffe4d26c21f,0.411588855808223,0.529240650160912,4.5,0.146124094229336,0.912717163680546,44,47.21,77.09,90.02,83.555,47.21,RNA,30,RNA.log.vst.split_Batch_ID,harmony,500
harmony_15_Batch_ID_5_0.125_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.700_43201fbe88d7bcada8878ffe4d26c21f,0.391567337024065,0.521112841381802,4.5,0.140118706045423,0.912056897001214,42,41.36,75.39,89.68,82.535,41.36,RNA,30,RNA.log.vst.split_Batch_ID,harmony,700
harmony_15_Batch_ID_5_0.125_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.1000_43201fbe88d7bcada8878ffe4d26c21f,0.506129618710692,0.478744298161257,4.5,0.152100942972209,0.912030354306289,46,74.83,66.52,89.67,78.095,74.83,RNA,50,RNA.log.vst.split_Batch_ID,harmony,1000
harmony_15_Batch_ID_5_0.125_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.1500_43201fbe88d7bcada8878ffe4d26c21f,0.538984375,0.462488680603037,4,0.182020492976856,0.909410474565897,55,84.43,63.12,88.31,75.715,84.43,RNA,50,RNA.log.vst.split_Batch_ID,harmony,1500
harmony_15_Batch_ID_5_0.125_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.2000_43201fbe88d7bcada8878ffe4d26c21f,0.514292321924144,0.449707373870209,4,0.183505279785316,0.906915041617464,55,77.22,60.44,87.02,73.73,77.22,RNA,50,RNA.log.vst.split_Batch_ID,harmony,2000
harmony_15_Batch_ID_5_0.125_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.2500_43201fbe88d7bcada8878ffe4d26c21f,0.505454605523986,0.439601483711009,3.5,0.20262323591534,0.903613614681837,61,74.64,58.32,85.31,71.815,74.64,RNA,50,RNA.log.vst.split_Batch_ID,harmony,2500
harmony_15_Batch_ID_5_0.125_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.3000_43201fbe88d7bcada8878ffe4d26c21f,0.466747724520489,0.439150953179308,4,0.15189333627415,0.90163275601532,46,63.33,58.23,84.28,71.255,63.33,RNA,50,RNA.log.vst.split_Batch_ID,harmony,3000
harmony_15_Batch_ID_5_0.125_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.4000_43201fbe88d7bcada8878ffe4d26c21f,0.452610254433307,0.426473590651375,3.5,0.1615978492183,0.901880681014947,49,59.2,55.58,84.41,69.995,59.2,RNA,50,RNA.log.vst.split_Batch_ID,harmony,4000
harmony_15_Batch_ID_5_0.125_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.500_43201fbe88d7bcada8878ffe4d26c21f,0.491553187086093,0.504202967422018,5,0.13321448290802,0.915617949823781,40,70.57,71.85,91.52,81.685,70.57,RNA,50,RNA.log.vst.split_Batch_ID,harmony,500
harmony_15_Batch_ID_5_0.125_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.700_43201fbe88d7bcada8878ffe4d26c21f,0.483345911949686,0.496075158642908,4.5,0.160068509889752,0.915319279940163,48,68.18,70.15,91.37,80.76,68.18,RNA,50,RNA.log.vst.split_Batch_ID,harmony,700
harmony_2_Batch_ID_0.5_0.1_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.1000_43201fbe88d7bcada8878ffe4d26c21f,0.395685430463576,0.558902286843691,5.5,0.148991985096578,0.920578195023194,45,42.57,83.3,94.09,88.695,42.57,RNA,30,RNA.log.vst.split_Batch_ID,harmony,1000
harmony_2_Batch_ID_0.5_0.1_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.1500_43201fbe88d7bcada8878ffe4d26c21f,0.372088738207547,0.55362407649824,6,0.130325634451557,0.918798626909004,39,35.67,82.19,93.17,87.68,35.67,RNA,30,RNA.log.vst.split_Batch_ID,harmony,1500
harmony_2_Batch_ID_0.5_0.1_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.2000_43201fbe88d7bcada8878ffe4d26c21f,0.324338639937107,0.54834586615279,5.5,0.140510815459407,0.91694476761079,42,21.72,81.09,92.21,86.65,21.72,RNA,30,RNA.log.vst.split_Batch_ID,harmony,2000
harmony_2_Batch_ID_0.5_0.1_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.2500_43201fbe88d7bcada8878ffe4d26c21f,0.276782625786164,0.543970494263998,5.5,0.139104222300901,0.91523214169541,42,7.83,80.17,91.32,85.745,7.83,RNA,30,RNA.log.vst.split_Batch_ID,harmony,2500
harmony_2_Batch_ID_0.5_0.1_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.3000_43201fbe88d7bcada8878ffe4d26c21f,0.261293991703466,0.537368458940021,5.5,0.117136712021197,0.911568749695774,35,3.3,78.79,89.43,84.11,3.3,RNA,30,RNA.log.vst.split_Batch_ID,harmony,3000
harmony_2_Batch_ID_0.5_0.1_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.4000_43201fbe88d7bcada8878ffe4d26c21f,0.189881981382979,0.537368458940021,5.5,0.114929621214299,0.914638279693244,35,-17.56,78.79,91.02,84.905,-17.56,RNA,30,RNA.log.vst.split_Batch_ID,harmony,4000
harmony_10_Batch_ID_3_0.05_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.2000_43201fbe88d7bcada8878ffe4d26c21f,0.268619059519347,0.580436114747361,6,0.132802122706646,0.923295072333012,40,5.44,87.81,95.5,91.655,5.44,RNA,30,RNA.log.vst.split_Batch_ID,harmony,2000
harmony_10_Batch_ID_3_0.05_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.2500_43201fbe88d7bcada8878ffe4d26c21f,0.247557875016727,0.578007502835569,6,0.13865199649748,0.922271707866782,42,-0.71,87.3,94.97,91.135,-0.71,RNA,30,RNA.log.vst.split_Batch_ID,harmony,2500
harmony_10_Batch_ID_3_0.05_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.3000_43201fbe88d7bcada8878ffe4d26c21f,0.221447320546806,0.578007502835569,5.5,0.120059738751448,0.921363700698343,36,-8.34,87.3,94.5,90.9,-8.34,RNA,30,RNA.log.vst.split_Batch_ID,harmony,3000
harmony_10_Batch_ID_3_0.05_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.4000_43201fbe88d7bcada8878ffe4d26c21f,0.165447916666667,0.574082661478477,5.5,0.135817049734623,0.921562609260103,41,-24.7,86.48,94.6,90.54,-24.7,RNA,30,RNA.log.vst.split_Batch_ID,harmony,4000
harmony_10_Batch_ID_3_0.05_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.500_43201fbe88d7bcada8878ffe4d26c21f,0.365802556818182,0.586135311614679,6.5,0.141023291017858,0.927230801766549,43,33.83,89,97.54,93.27,33.83,RNA,30,RNA.log.vst.split_Batch_ID,harmony,500
harmony_10_Batch_ID_3_0.05_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.700_43201fbe88d7bcada8878ffe4d26c21f,0.348032637993672,0.58328571318102,6,0.147921640072081,0.926788550669041,45,28.64,88.4,97.31,92.855,28.64,RNA,30,RNA.log.vst.split_Batch_ID,harmony,700
harmony_10_Batch_ID_3_0.05_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.1000_43201fbe88d7bcada8878ffe4d26c21f,0.432332504801717,0.572556888023344,6.5,0.1513438458512,0.929120204120923,46,53.27,86.16,98.51,92.335,53.27,RNA,50,RNA.log.vst.split_Batch_ID,harmony,1000
harmony_10_Batch_ID_3_0.05_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.1500_43201fbe88d7bcada8878ffe4d26c21f,0.453407580656977,0.565954852699368,6,0.161593649121552,0.928582453239179,49,59.43,84.78,98.24,91.51,59.43,RNA,50,RNA.log.vst.split_Batch_ID,harmony,1500
harmony_10_Batch_ID_3_0.05_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.2000_43201fbe88d7bcada8878ffe4d26c21f,0.428817365269461,0.56175188527735,5.5,0.155199594761454,0.927733693304449,47,52.25,83.9,97.8,90.85,52.25,RNA,50,RNA.log.vst.split_Batch_ID,harmony,2000
harmony_10_Batch_ID_3_0.05_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.2500_43201fbe88d7bcada8878ffe4d26c21f,0.42119878327787,0.556473674931899,5.5,0.157382351059302,0.926203765380163,48,50.02,82.79,97,89.895,50.02,RNA,50,RNA.log.vst.split_Batch_ID,harmony,2500
harmony_10_Batch_ID_3_0.05_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.3000_43201fbe88d7bcada8878ffe4d26c21f,0.42164848663522,0.556473674931899,5.5,0.124399310450073,0.924988052875672,38,50.15,82.79,96.37,89.58,50.15,RNA,50,RNA.log.vst.split_Batch_ID,harmony,3000
harmony_10_Batch_ID_3_0.05_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.4000_43201fbe88d7bcada8878ffe4d26c21f,0.414962261726384,0.54834586615279,5.5,0.136474049092069,0.925680957923013,41,48.2,81.09,96.73,88.91,48.2,RNA,50,RNA.log.vst.split_Batch_ID,harmony,4000
harmony_10_Batch_ID_3_0.05_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.500_43201fbe88d7bcada8878ffe4d26c21f,0.45450142760836,0.56987969405646,6,0.185677717796262,0.929270484657489,56,59.75,85.6,98.59,92.095,59.75,RNA,50,RNA.log.vst.split_Batch_ID,harmony,500
harmony_10_Batch_ID_3_0.05_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.700_43201fbe88d7bcada8878ffe4d26c21f,0.448359375,0.568353920601326,6,0.150316275597171,0.929420740964282,45,57.95,85.28,98.67,91.975,57.95,RNA,50,RNA.log.vst.split_Batch_ID,harmony,700
harmony_11_Batch_ID_3_0.1_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.1000_43201fbe88d7bcada8878ffe4d26c21f,0.392350993377483,0.547270623229357,5,0.16312593641773,0.917999008433371,49,41.59,80.86,92.76,86.81,41.59,RNA,30,RNA.log.vst.split_Batch_ID,harmony,1000
harmony_11_Batch_ID_3_0.1_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.1500_43201fbe88d7bcada8878ffe4d26c21f,0.360801368542791,0.536293216016589,5,0.144420571616952,0.915984965366134,44,32.37,78.57,91.71,85.14,32.37,RNA,30,RNA.log.vst.split_Batch_ID,harmony,1500
harmony_11_Batch_ID_3_0.1_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.2000_43201fbe88d7bcada8878ffe4d26c21f,0.326264740566038,0.529489232216005,5,0.123778257904653,0.913978556829741,37,22.28,77.14,90.67,83.905,22.28,RNA,30,RNA.log.vst.split_Batch_ID,harmony,2000
harmony_11_Batch_ID_3_0.1_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.2500_43201fbe88d7bcada8878ffe4d26c21f,0.254706945002008,0.525286264793987,4.5,0.158015073346942,0.911071794946776,48,1.38,76.26,89.17,82.715,1.38,RNA,30,RNA.log.vst.split_Batch_ID,harmony,2500
harmony_11_Batch_ID_3_0.1_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.3000_43201fbe88d7bcada8878ffe4d26c21f,0.234253014709705,0.52153382790367,5,0.122705827498828,0.908558820337339,37,-4.6,75.48,87.87,81.675,-4.6,RNA,30,RNA.log.vst.split_Batch_ID,harmony,3000
harmony_11_Batch_ID_3_0.1_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.4000_43201fbe88d7bcada8878ffe4d26c21f,0.181859579799537,0.515834631036352,5,0.1376863315326,0.909338834441527,42,-19.91,74.28,88.27,81.275,-19.91,RNA,30,RNA.log.vst.split_Batch_ID,harmony,4000
harmony_11_Batch_ID_3_0.1_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.500_43201fbe88d7bcada8878ffe4d26c21f,0.409917897125005,0.55362407649824,5.5,0.169694841869026,0.920231412955033,51,46.72,82.19,93.91,88.05,46.72,RNA,30,RNA.log.vst.split_Batch_ID,harmony,500
harmony_11_Batch_ID_3_0.1_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.700_43201fbe88d7bcada8878ffe4d26c21f,0.387152613993711,0.551473590651375,5.5,0.136880305851862,0.919926335533281,41,40.07,81.74,93.75,87.745,40.07,RNA,30,RNA.log.vst.split_Batch_ID,harmony,700
harmony_11_Batch_ID_3_0.1_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.1000_43201fbe88d7bcada8878ffe4d26c21f,0.47996875,0.523962439815461,5,0.180999312104446,0.921544337453882,55,67.19,75.98,94.59,85.285,67.19,RNA,50,RNA.log.vst.split_Batch_ID,harmony,1000
harmony_11_Batch_ID_3_0.1_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.1500_43201fbe88d7bcada8878ffe4d26c21f,0.489671875,0.509481177767469,5,0.144496120746587,0.918841611635529,44,70.03,72.95,93.19,83.07,70.03,RNA,50,RNA.log.vst.split_Batch_ID,harmony,1500
harmony_11_Batch_ID_3_0.1_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.2000_43201fbe88d7bcada8878ffe4d26c21f,0.516796875,0.500278126064926,5,0.161067859168687,0.916597880177173,49,77.95,71.03,92.03,81.53,77.95,RNA,50,RNA.log.vst.split_Batch_ID,harmony,2000
harmony_11_Batch_ID_3_0.1_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.2500_43201fbe88d7bcada8878ffe4d26c21f,0.48273858353842,0.494300803132682,4.5,0.175645170521664,0.913690744863877,53,68,69.78,90.53,80.155,68,RNA,50,RNA.log.vst.split_Batch_ID,harmony,2500
harmony_11_Batch_ID_3_0.1_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.3000_43201fbe88d7bcada8878ffe4d26c21f,0.461248447204969,0.486421576408666,4.5,0.155459108203877,0.912086082687609,47,61.72,68.13,89.69,78.91,61.72,RNA,50,RNA.log.vst.split_Batch_ID,harmony,3000
