cluster_id,cluster_name,gene,avg_log2FC,p_val_adj,pct.1,pct.2,pct_diff
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Pam16,0.277771370261701,0.000181639629236483,0.204,0.094,0.11
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Rps16,0.414199338307334,0.000183605546371765,0.286,0.178,0.108
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Mrps34,0.277228488044166,0.000183939940675111,0.23,0.113,0.117
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Samm50,0.327474011820463,0.00018980007338484,0.402,0.29,0.112
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Kcnj3,0.376525714024849,0.000194088015407351,0.744,0.721,0.023
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Dclk2,-0.255020109936701,0.000199745604679151,0.496,0.689,-0.193
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Hnrnpdl,0.326231570198608,0.000202414458231009,0.766,0.757,0.00900000000000001
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Nfasc,-0.279815165846285,0.000202968933469172,0.598,0.791,-0.193
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Gm37773,0.275061862527589,0.000225950831499219,0.204,0.095,0.109
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Uty,0.352150613903802,0.000242258480699124,0.587,0.536,0.0509999999999999
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Cdh4,-0.278579513700311,0.000242764315654118,0.85,0.905,-0.0550000000000001
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Ywhah,0.514717854374079,0.000257646294198979,0.416,0.336,0.08
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Tfcp2,-0.25815793293998,0.000259533294782319,0.289,0.459,-0.17
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Nrg2,-0.267014745877911,0.000264048715161057,0.545,0.728,-0.183
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Luzp1,-0.255850934714888,0.000271968475190065,0.352,0.532,-0.18
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Gm28375,0.379691440313985,0.000286376126950337,0.288,0.183,0.105
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Slit3,-0.320365260290369,0.000305234993364613,0.817,0.853,-0.036
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Baiap2,-0.279045281548403,0.000318270800556579,0.474,0.655,-0.181
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Ndufa11,0.383215013526545,0.000329010634037399,0.302,0.194,0.108
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Nme1,0.428730681316596,0.000329489609456942,0.257,0.153,0.104
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Gm15584,0.38675125318039,0.000342842491845427,0.221,0.117,0.104
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Sobp,-0.262498884933785,0.000358698823040825,0.634,0.781,-0.147
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Srr,-0.250528352039036,0.000368116385996621,0.479,0.664,-0.185
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Epha5,0.301246851565038,0.000370656294993363,0.948,0.962,-0.014
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Mterf1a,0.279078538849065,0.000376336486930621,0.209,0.099,0.11
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Psma2,0.299167028412104,0.000439801233692895,0.286,0.173,0.113
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Tm2d3,0.323754194817091,0.000442435489057235,0.289,0.171,0.118
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Cpeb3,-0.265910311983025,0.000457143949467515,0.703,0.856,-0.153
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Dnm2,-0.261973848779775,0.000470858732838074,0.349,0.518,-0.169
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Calr,0.344025649845901,0.000479488600587014,0.27,0.16,0.11
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Pdia3,0.369417354782547,0.000505006244329568,0.4,0.308,0.092
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Actg1,0.442956546896978,0.000522950557119592,0.467,0.394,0.073
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Ptpn11,-0.252973989159428,0.000570818800856412,0.311,0.477,-0.166
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Slc25a4,0.563197770607153,0.000585761706392036,0.465,0.421,0.044
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Sumo2,0.379502495300073,0.000585869869306471,0.491,0.412,0.079
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Kctd16,-0.335407623630615,0.000604595681248252,0.532,0.705,-0.173
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Maged1,0.342706333771959,0.000628332871732752,0.6,0.576,0.024
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Pakap,-0.292182420661989,0.000631714990046938,0.534,0.705,-0.171
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Ddx41,0.301397831996366,0.000641076326354528,0.293,0.174,0.119
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Rpl28,0.314598008873038,0.000658427350752834,0.247,0.137,0.11
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Dancr,0.402387758363185,0.000716958385816521,0.396,0.308,0.088
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Slc38a2,-0.278197782807981,0.00076370069019126,0.721,0.856,-0.135
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Trip11,-0.258819987077786,0.000797353157662529,0.374,0.547,-0.173
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Pfdn5,0.320754276696836,0.000806663885535259,0.266,0.156,0.11
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,A330102I10Rik,-0.262434709999447,0.00109479162050147,0.588,0.757,-0.169
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Rpl14,0.398876317865348,0.00111760957432898,0.297,0.196,0.101
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Tacc1,-0.252595981079263,0.00118489446373613,0.562,0.719,-0.157
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Hnrnpk,0.31089540163636,0.00123109694945563,0.39,0.282,0.108
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Dynlrb1,0.256690509522086,0.00126255652554507,0.19,0.088,0.102
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,0610012G03Rik,0.376677575561503,0.00131024644907304,0.306,0.205,0.101
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Sms,-0.265751712937637,0.00135723527567581,0.483,0.667,-0.184
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Tango2,-0.26227245065084,0.00139835934441629,0.614,0.748,-0.134
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Manf,0.350157039590873,0.00142160094813151,0.4,0.291,0.109
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Gm38116,0.398461285653859,0.00145408593199227,0.487,0.396,0.091
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Gls,0.279647344665885,0.00149606372940543,0.816,0.829,-0.013
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Npm1,0.343916338127481,0.00151492557204749,0.282,0.176,0.106
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Rpl34,0.380159914356089,0.00155388845210983,0.263,0.164,0.099
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Atp2b2,-0.255708690096831,0.00159948955752891,0.658,0.806,-0.148
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Galnt18,-0.282377539855035,0.00162003765905563,0.635,0.763,-0.128
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Selenom,0.368441438813576,0.00171191158267436,0.458,0.383,0.075
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Sorbs1,-0.268181621968283,0.00182868372556862,0.678,0.82,-0.142
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Pnpt1,0.416168437913244,0.00187461866140904,0.529,0.475,0.0540000000000001
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Tomm7,0.255924602653403,0.00199490383357912,0.189,0.088,0.101
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Slc17a6,0.325475170806758,0.00201152257751651,0.558,0.502,0.0560000000000001
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Arl6ip5,0.325024806940867,0.00212419940379834,0.342,0.23,0.112
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Gm43713,0.369880929865478,0.00220327351810537,0.288,0.192,0.096
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Rbm17,0.268648523243526,0.00221022229512944,0.229,0.126,0.103
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Ndufa7,0.286984260155834,0.00228863561490084,0.256,0.149,0.107
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Nsg1,0.474019016215984,0.00235249441084703,0.374,0.299,0.075
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Snhg8,0.332166290121553,0.00251355267478674,0.256,0.153,0.103
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Rpl18,0.311087778137977,0.00281955351912636,0.267,0.164,0.103
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Dmd,0.270501140813863,0.00293178141783973,0.962,0.964,-0.002
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Ssr4,0.356250522083304,0.00322274082293795,0.478,0.406,0.072
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Syt4,0.325652893088496,0.00322918086250625,0.345,0.243,0.102
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Mrpl57,0.292579982117249,0.00364188529457305,0.241,0.135,0.106
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Rab3a,0.524996191411875,0.00411784479022824,0.293,0.207,0.086
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Hint1,0.419758990776216,0.00416156853524428,0.409,0.347,0.062
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Gnptg,0.342084775761566,0.00424973415494535,0.439,0.354,0.085
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Coa3,0.264457716724881,0.0043193019092863,0.217,0.113,0.104
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Rps8,0.669960851251888,0.00441870946627998,0.504,0.518,-0.014
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Ckb,0.337114611404572,0.00448412994046742,0.513,0.455,0.058
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Ndfip1,0.291653834696987,0.00449521609351423,0.931,0.953,-0.0219999999999999
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Rpl6,0.500256305747399,0.00457290194754917,0.647,0.709,-0.0619999999999999
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Rpl7a,0.250161899172203,0.00525591546986045,0.188,0.092,0.096
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Slit2,0.337901543056769,0.00562087821082809,0.876,0.887,-0.011
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Atp5o,0.334285144282733,0.00567048119284023,0.247,0.147,0.1
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Rps20,0.380284131546682,0.00572718999575421,0.299,0.207,0.092
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Brinp3,0.320026619012239,0.00573197430469738,0.968,0.982,-0.014
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Ndufa2,0.270783734307337,0.00579858800052064,0.221,0.121,0.1
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Rit2,0.286743329422659,0.00585658435818637,0.843,0.842,0.001
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Rpl12,0.28006023849246,0.0058846584524165,0.251,0.149,0.102
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Hnrnpa3,0.314076934154053,0.00607249423505127,0.426,0.336,0.09
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Socs2,0.275257959447482,0.0067553011664347,0.192,0.097,0.095
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Bex1,0.32442129115258,0.00754496708507941,0.482,0.414,0.068
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,C1qtnf4,0.333360927638462,0.00757791874134543,0.429,0.338,0.091
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Rps15,0.325656835001865,0.00758766876271424,0.356,0.266,0.09
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Selenok,0.346523207372862,0.00767534242475151,0.376,0.29,0.086
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Rpl10a,0.294547751967082,0.00780928869513886,0.297,0.192,0.105
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Uckl1,0.381022432682542,0.00835445711220513,0.344,0.255,0.089
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Clu,0.332635612284822,0.00916134758147615,0.326,0.23,0.096
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Cisd1,0.293395494005104,0.00916539653050693,0.224,0.126,0.098
K169-26,Fgf10.Gpr149.Cd40.Fezf1.HY2,Sf3b1,0.294522687517357,0.00933719197563719,0.61,0.574,0.036
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Snhg11,-0.751149089875827,3.3492986284769e-20,0.998,1,-0.002
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,mt-Rnr2,1.87786787832396,2.74489949843187e-15,0.88,0.213,0.667
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Atp6v0c,2.94781103445859,1.33565269204558e-13,0.889,0.574,0.315
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Pcsk1n,2.17603114652153,3.4654044549543e-13,0.979,0.957,0.022
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Resp18,2.33341803519109,4.13056829541762e-12,0.931,0.787,0.144
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Bsg,2.31038549742451,6.89133931418629e-12,0.816,0.34,0.476
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,ENSMUSG00000106106,2.7347282991458,1.5541250317569e-11,0.986,0.979,0.00700000000000001
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Itm2b,1.77671728361869,3.47270928014575e-11,0.862,0.511,0.351
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Rtn1,1.94379089656787,1.28534144903231e-10,0.979,1,-0.021
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Caly,1.90968623376343,1.57132359217549e-10,0.859,0.532,0.327
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Cox4i1,2.29557994977517,2.67982142260901e-10,0.747,0.213,0.534
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Chchd2,1.94870734550788,2.84705922339921e-10,0.712,0.085,0.627
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Rps21,1.62375204131795,4.93768126510542e-10,0.783,0.255,0.528
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Hsp90b1,1.51485697169041,6.79426943063602e-10,0.779,0.277,0.502
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Tmsb10,1.74880661706743,8.46192474224155e-10,0.795,0.362,0.433
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,mt-Cytb,1.59691675140168,1.64829502670526e-09,0.76,0.213,0.547
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Rps8,2.0096091042143,1.74722311743012e-09,0.802,0.468,0.334
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Rpl41,1.2671580864272,2.48299743556848e-09,0.876,0.511,0.365
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Cst3,1.52515744085598,2.73625368685048e-09,0.827,0.404,0.423
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Rpl37,1.80037741963744,4.66109592177877e-09,0.747,0.298,0.449
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Gapdh,2.40863348846845,5.34629985812335e-09,0.779,0.404,0.375
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Rps24,1.68031543785064,7.42576332145123e-09,0.751,0.255,0.496
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Hsp90aa1,1.72045467695128,8.9257970033924e-09,0.751,0.277,0.474
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Ndufa4,1.76614687902811,9.30480782307841e-09,0.717,0.213,0.504
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Rpl14,1.36983981236676,9.71637273014487e-09,0.694,0.128,0.566
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Stmn1,1.60125852526387,1.21880160957517e-08,0.767,0.277,0.49
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Aldoa,1.82373819890162,1.23248522840716e-08,0.756,0.362,0.394
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Hsp90ab1,2.05023984217164,1.25929967130559e-08,0.836,0.638,0.198
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Rplp1,1.62524937055326,1.28124617502158e-08,0.698,0.149,0.549
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,mt-Nd1,1.44136088531169,1.6380940093773e-08,0.659,0.043,0.616
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Rpl38,1.7164854768435,1.73106741427711e-08,0.774,0.426,0.348
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Sec62,1.50374371458281,2.06981804844187e-08,0.836,0.681,0.155
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Atp5g1,1.35268399038817,2.62824379338085e-08,0.737,0.255,0.482
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Fau,1.64109305590409,2.91211251499002e-08,0.747,0.298,0.449
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Ndufc2,1.43202456917548,2.9600502826576e-08,0.677,0.128,0.549
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Ubb,2.20057642046754,3.18444277062608e-08,0.829,0.66,0.169
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Nsg1,1.51746835217329,4.06185850945233e-08,0.751,0.34,0.411
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Hspa5,1.42986369560408,6.58044907176115e-08,0.751,0.277,0.474
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Tuba1b,1.30113242388642,6.76792756995414e-08,0.661,0.085,0.576
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Hspa8,1.72028946856449,6.79806053209811e-08,0.73,0.277,0.453
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Arl6ip1,1.86761370118044,7.13027394662461e-08,0.77,0.489,0.281
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Ndufa13,1.44324015520482,7.31329574567681e-08,0.735,0.234,0.501
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Rpsa,1.32763652903463,7.35878754365513e-08,0.724,0.255,0.469
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Fth1,1.96893471949868,7.9675406085743e-08,0.751,0.404,0.347
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Rab3a,1.55996077052631,8.60101045890197e-08,0.677,0.106,0.571
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Rps29,1.34936459523691,9.14952861519413e-08,0.763,0.34,0.423
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Atp5h,1.31463067840654,9.76877655973692e-08,0.671,0.128,0.543
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Rps27a,1.49317821049422,1.21593920171864e-07,0.728,0.255,0.473
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Atp1b1,1.68899672451062,1.24027644652247e-07,0.912,0.851,0.0610000000000001
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Ndufa5,1.29530387346376,1.5075481793702e-07,0.694,0.17,0.524
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Bex2,1.33781541624884,1.97038490932843e-07,0.832,0.574,0.258
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Rps3a1,1.44315293078742,2.06316812676638e-07,0.68,0.17,0.51
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Atp5o,1.33442725813813,2.13404101667646e-07,0.659,0.128,0.531
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Ndufb8,1.34409384485673,2.26106628220972e-07,0.661,0.149,0.512
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Tecr,1.27718253983221,2.63144008594382e-07,0.945,0.872,0.073
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Rpl23,1.35963131495242,2.6320426392914e-07,0.714,0.234,0.48
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Stmn3,1.45482128779146,2.64337905616756e-07,0.889,0.851,0.038
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Cox6c,1.45856786875057,2.8326003344944e-07,0.687,0.17,0.517
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Ndufb5,1.30139781418533,2.92970538200017e-07,0.657,0.128,0.529
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Tpt1,1.33160741201558,3.19340888779583e-07,0.668,0.106,0.562
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Atp5g3,1.29982776425318,3.68603804997956e-07,0.666,0.149,0.517
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Rplp2,1.21837408433628,4.08193493190808e-07,0.682,0.149,0.533
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Slc25a3,0.97984878539273,4.26363948707559e-07,0.853,0.574,0.279
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Tuba1a,1.3915518495637,4.40501504844639e-07,0.76,0.362,0.398
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Dynll1,1.30428314482083,5.46247086149878e-07,0.666,0.128,0.538
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Rpl21,1.38544444285105,5.69341393734256e-07,0.756,0.426,0.33
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Rpl19,1.35300388748726,6.12788662071592e-07,0.751,0.426,0.325
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Nrsn2,1.51941333806017,6.71157663314426e-07,0.742,0.362,0.38
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Calm2,1.1130993339303,7.59571417726608e-07,0.933,0.979,-0.0459999999999999
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Fkbp3,1.33864172630775,7.6373868290298e-07,0.712,0.277,0.435
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Rpl6,1.27035493361674,7.84106390039386e-07,0.857,0.702,0.155
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Rps11,1.27635056039476,8.02685282348886e-07,0.684,0.191,0.493
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Chchd10,1.33816121786871,8.78854740578584e-07,0.664,0.17,0.494
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Atp5e,1.06422612554213,1.07554985648553e-06,0.618,0.085,0.533
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Hint1,1.27062612590659,1.12034613786628e-06,0.74,0.383,0.357
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Actg1,1.26671899911811,1.19585517090331e-06,0.714,0.255,0.459
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Cox5a,1.47287411201713,1.24689238929881e-06,0.747,0.404,0.343
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Nenf,1.57410243644141,1.3291517742862e-06,0.707,0.277,0.43
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Ly6h,1.03498938868163,1.40578069466152e-06,0.991,0.979,0.012
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Rpl9,1.23715595914225,1.43857329211967e-06,0.781,0.426,0.355
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Spcs1,1.32557423124068,1.50330305869355e-06,0.671,0.17,0.501
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Atp5j,1.37063970658937,1.50668737061755e-06,0.641,0.128,0.513
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Shc2,-0.697189276871065,1.88088867794271e-06,0.263,0.66,-0.397
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Fkbp2,1.33743177212133,1.88723643944153e-06,0.717,0.34,0.377
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Rpl8,1.29894505699534,1.98051397866715e-06,0.724,0.319,0.405
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Rpl35a,1.23503598050847,2.03717272091682e-06,0.666,0.17,0.496
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Thy1,1.1798094171041,2.12584170655384e-06,0.786,0.468,0.318
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Ubl5,0.976645467474085,2.47379684644189e-06,0.606,0.064,0.542
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Sncb,1.47791022137615,2.50715059883535e-06,0.735,0.426,0.309
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Slc25a4,1.54979937542698,2.77129218035297e-06,0.776,0.532,0.244
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Mt3,1.30609089778747,2.77518117874358e-06,0.802,0.596,0.206
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Rpl36,1.05426303564115,2.92836498164652e-06,0.733,0.277,0.456
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Cox5b,1.32547489244139,3.01645426836547e-06,0.707,0.298,0.409
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Rps16,1.13942566927124,3.28253207493297e-06,0.661,0.17,0.491
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Ppia,1.69938095507417,3.57372006708866e-06,0.749,0.489,0.26
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Rps3,1.16429205075154,4.86927136051756e-06,0.65,0.149,0.501
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Rpl11,1.21733370444151,4.92052586544699e-06,0.703,0.277,0.426
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Uqcrb,1.10618352328596,5.37104233109745e-06,0.606,0.085,0.521
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Ldhb,1.23220999576191,6.20962558771276e-06,0.694,0.234,0.46
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Selenok,1.1565687352875,6.31036568211539e-06,0.682,0.234,0.448
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Atp5k,1.21505697847344,6.6286047534488e-06,0.696,0.34,0.356
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Cox8a,1.09324053923939,6.93125598315969e-06,0.832,0.596,0.236
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Gm1673,1.08852174249499,7.17730090915204e-06,0.744,0.426,0.318
K169-83,Otp.Crhbp.Sim1.Nrn1.HY2,Tomm20,0.929131737500867,7.33867003945888e-06,0.622,0.085,0.537
