ensembl_gene_id	external_gene_name	entrezgene_id
ENSMUSG00000000441	Raf1	110157
ENSMUSG00000026333	Gin1	252876
ENSMUSG00000057182	Scn3a	20269
ENSMUSG00000026335	Pam	18484
ENSMUSG00000075318	Scn2a	110876
ENSMUSG00000048100	Taf13	99730
ENSMUSG00000040389	Wdr47	99512
ENSMUSG00000027884	Clcc1	229725
ENSMUSG00000089706	B230216N24Rik	78603
ENSMUSG00000044647	Csrnp3	77771
ENSMUSG00000030471	Zdhhc13	243983
ENSMUSG00000057841	Rpl32	19951
ENSMUSG00000067028	Cntnap5b	241175
ENSMUSG00000028639	Ybx1	22608
ENSMUSG00000027882	Stxbp3	20912
ENSMUSG00000030323	Ift122	81896
ENSMUSG00000034848	Ttc21b	73668
ENSMUSG00000052512	Nav2	78286
ENSMUSG00000064329	Scn1a	20265
ENSMUSG00000027881	Prpf38b	66921
ENSMUSG00000047496	Rnf152	320311
ENSMUSG00000028637	Ccdc30	73332
ENSMUSG00000030505	Prmt3	71974
ENSMUSG00000056536	Pign	27392
ENSMUSG00000087301	Gm13629	
ENSMUSG00000075316	Scn9a	20274
ENSMUSG00000026319	Relch	227446
ENSMUSG00000029245	Epha5	13839
ENSMUSG00000055409	Nell1	338352
ENSMUSG00000048899	Rimkla	194237
ENSMUSG00000030126	Tmcc1	330401
ENSMUSG00000032998	Foxj3	230700
ENSMUSG00000108030	9530062K07Rik	78739
ENSMUSG00000024104	Washc2	28006
ENSMUSG00000055489	Ano5	233246
ENSMUSG00000029253	Cenpc1	12617
ENSMUSG00000059857	Ntng1	80883
ENSMUSG00000034780	B3galt1	26877
ENSMUSG00000027030	Stk39	53416
ENSMUSG00000028634	Hivep3	16656
ENSMUSG00000035898	Uba6	231380
ENSMUSG00000030498	Gas2	14453
ENSMUSG00000044340	Phlpp1	98432
ENSMUSG00000000085	Scmh1	29871
ENSMUSG00000074093	Svip	75744
ENSMUSG00000042213	Zfand4	67492
ENSMUSG00000057329	Bcl2	12043
ENSMUSG00000063297	Luzp2	233271
ENSMUSG00000025702	Marchf8	71779
ENSMUSG00000009905	Kdsr	70750
ENSMUSG00000074264	Amy1	11722
ENSMUSG00000009907	Vps4b	20479
ENSMUSG00000027035	Cers6	241447
ENSMUSG00000028633	Ctps	51797
ENSMUSG00000027981	Rnpc3	67225
ENSMUSG00000033790	Tubgcp5	233276
ENSMUSG00000028631	Kcnq4	60613
ENSMUSG00000032897	Nfyc	18046
ENSMUSG00000030447	Cyfip1	20430
ENSMUSG00000035851	Ythdc1	231386
ENSMUSG00000032890	Rims3	242662
ENSMUSG00000032870	Smap2	69780
ENSMUSG00000027965	Olfm3	229759
ENSMUSG00000028626	Col9a2	12840
ENSMUSG00000043207	Zmpste24	230709
ENSMUSG00000059689	Zfp637	232337
ENSMUSG00000054426	A930005H10Rik	68161
ENSMUSG00000033554	Dph5	69740
ENSMUSG00000049878	Rlf	109263
ENSMUSG00000042097	Zfp239	22685
ENSMUSG00000042079	Hnrnpf	98758
ENSMUSG00000054414	Slc30a7	66500
ENSMUSG00000028657	Ppt1	19063
ENSMUSG00000063145	Bbs5	72569
ENSMUSG00000070695	Cntnap5a	636808
ENSMUSG00000030134	Rasgef1a	70727
ENSMUSG00000028656	Cap1	12331
ENSMUSG00000042042	Csgalnact2	78752
ENSMUSG00000027086	Fastkd1	320720
ENSMUSG00000026374	Tsn	22099
ENSMUSG00000030452	Nipa2	93790
ENSMUSG00000087178	A230056P14Rik	
ENSMUSG00000047037	Nipa1	233280
ENSMUSG00000042133	Ppig	228005
ENSMUSG00000030451	Herc2	15204
ENSMUSG00000064302	Clasp1	76707
ENSMUSG00000000339	Rtca	66368
ENSMUSG00000028653	Trit1	66966
ENSMUSG00000030138	Bms1	213895
ENSMUSG00000000340	Dbt	13171
ENSMUSG00000030145	Zfp248	72720
ENSMUSG00000082345	Gm13622	
ENSMUSG00000070883	Ccdc173	75051
ENSMUSG00000033439	Trmt13	229780
ENSMUSG00000072623	Zfp9	22750
ENSMUSG00000007827	Ankrd26	232339
ENSMUSG00000042155	Klhl23	277396
ENSMUSG00000068882	Ssb	20823
ENSMUSG00000011257	Pabpc4	230721
ENSMUSG00000051331	Cacna1c	12288
ENSMUSG00000051730	Mettl5	75422
ENSMUSG00000089911	Mfsd14a	15247
ENSMUSG00000044308	Ubr3	68795
ENSMUSG00000027957	Slc35a3	229782
ENSMUSG00000033400	Agl	77559
ENSMUSG00000028649	Macf1	11426
ENSMUSG00000055026	Gabrg3	14407
ENSMUSG00000055078	Gabra5	110886
ENSMUSG00000033676	Gabrb3	14402
ENSMUSG00000033377	Palmd	114301
ENSMUSG00000025324	Atp10a	11982
ENSMUSG00000044667	Plppr4	229791
ENSMUSG00000033342	Plppr5	75769
ENSMUSG00000109332	Gm44742	
ENSMUSG00000109536	9330162G02Rik	
ENSMUSG00000025326	Ube3a	22215
ENSMUSG00000028007	Snx7	76561
ENSMUSG00000070880	Gad1	14415
ENSMUSG00000097311	Gm26871	
ENSMUSG00000104362	Gm37928	
ENSMUSG00000033308	Dpyd	99586
ENSMUSG00000014959	Gorasp2	70231
ENSMUSG00000109362	Gm44562	
ENSMUSG00000108943	Gm44559	
ENSMUSG00000108880	Gm44560	
ENSMUSG00000100826	Snhg14	16353
ENSMUSG00000028134	Ptbp2	56195
ENSMUSG00000109157	Gm44829	
ENSMUSG00000109122	A230103L15Rik	
ENSMUSG00000041997	Tlk1	228012
ENSMUSG00000070697	Utp3	65961
ENSMUSG00000029291	Rufy3	52822
ENSMUSG00000109575	Gm44831	
ENSMUSG00000000948	Gm38393	
ENSMUSG00000102252	Snrpn	20646
ENSMUSG00000041975	Mettl8	228019
ENSMUSG00000026383	Epb41l5	226352
ENSMUSG00000109121	Gm44644	
ENSMUSG00000108867	Gm44643	
ENSMUSG00000068151	A230006K03Rik	
ENSMUSG00000109006	B230209E15Rik	
ENSMUSG00000109394	A230057D06Rik	319893
ENSMUSG00000109321	A330076H08Rik	320026
ENSMUSG00000045813	Gm9801	
ENSMUSG00000041966	Dcaf17	75763
ENSMUSG00000033585	Ndn	17984
ENSMUSG00000056972	Magel2	27385
ENSMUSG00000006262	Mob1b	68473
ENSMUSG00000033510	Otud7a	170711
ENSMUSG00000028127	Abcd3	19299
ENSMUSG00000052040	Klf13	50794
ENSMUSG00000026384	Ptpn4	19258
ENSMUSG00000060961	Slc4a4	54403
ENSMUSG00000027012	Dync1i2	13427
ENSMUSG00000028648	Ndufs5	595136
ENSMUSG00000023075	Akirin1	68050
ENSMUSG00000026385	Dbi	13167
ENSMUSG00000054304	D130007C19Rik	
ENSMUSG00000028647	Mycbp	56309
ENSMUSG00000085875	Gm12905	
ENSMUSG00000028646	Rragc	54170
ENSMUSG00000027010	Slc25a12	78830
ENSMUSG00000033458	Fan1	330554
ENSMUSG00000028907	Utp11	67205
ENSMUSG00000028124	Gclm	14630
ENSMUSG00000041477	Dcp1b	319618
ENSMUSG00000030521	Mphosph10	67973
ENSMUSG00000033429	Mcee	73724
ENSMUSG00000028902	Sf3a3	75062
ENSMUSG00000030519	Apba2	11784
ENSMUSG00000035528	Npffr2	104443
ENSMUSG00000057359	Gm17494	
ENSMUSG00000003721	Insig2	72999
ENSMUSG00000043635	Adamts3	330119
ENSMUSG00000039756	Dnttip2	99480
ENSMUSG00000030518	Fam189a1	70638
ENSMUSG00000026339	Ccdc93	70829
ENSMUSG00000028894	Inpp5b	16330
ENSMUSG00000070520	Nsmce3	66647
ENSMUSG00000041921	Metap1d	66559
ENSMUSG00000030516	Tjp1	21872
ENSMUSG00000035505	Cox18	231430
ENSMUSG00000039735	Fnbp1l	214459
ENSMUSG00000055204	Ankrd17	81702
ENSMUSG00000028890	Mtf1	17764
ENSMUSG00000030168	Adipor2	68465
ENSMUSG00000001674	Ddx18	66942
ENSMUSG00000078570	1110065P20Rik	68920
ENSMUSG00000030515	Tarsl2	272396
ENSMUSG00000028876	Epha10	230735
ENSMUSG00000036815	Dpp10	269109
ENSMUSG00000030172	Erc1	111173
ENSMUSG00000078681	Tm2d3	68634
ENSMUSG00000054091	1810037I17Rik	67704
ENSMUSG00000039701	Usp53	99526
ENSMUSG00000028871	Rspo1	192199
ENSMUSG00000006494	Pdk1	228026
ENSMUSG00000028869	Gnl2	230737
ENSMUSG00000030512	Snrpa1	68981
ENSMUSG00000026341	Actr3	74117
ENSMUSG00000075701	Selenos	109815
ENSMUSG00000030166	Rad52	19365
ENSMUSG00000039234	Sec24d	69608
ENSMUSG00000049044	Rapgef4	56508
ENSMUSG00000028863	Meaf6	70088
ENSMUSG00000032640	Chsy1	269941
ENSMUSG00000026342	Slc35f5	74150
ENSMUSG00000045962	Wnk1	232341
ENSMUSG00000049690	Nckap5	210356
ENSMUSG00000028861	Mrps15	66407
ENSMUSG00000104960	Snhg8	69895
ENSMUSG00000042616	Oscp1	230751
ENSMUSG00000030509	Asb7	117589
ENSMUSG00000036155	Mgat5	107895
ENSMUSG00000042608	Stk40	74178
ENSMUSG00000085439	Rapgef4os1	
ENSMUSG00000026347	Tmem163	72160
ENSMUSG00000029376	Mthfd2l	665563
ENSMUSG00000044528	Tram1l1	229801
ENSMUSG00000058145	Adamts17	233332
ENSMUSG00000026349	Ccnt2	72949
ENSMUSG00000034981	Parm1	231440
ENSMUSG00000106001	Gm42826	
ENSMUSG00000043831	Lysmd4	75099
ENSMUSG00000043962	Thrap3	230753
ENSMUSG00000029397	Rchy1	68098
ENSMUSG00000030557	Mef2a	17258
ENSMUSG00000036104	Rab3gap1	226407
ENSMUSG00000028849	Map7d1	245877
ENSMUSG00000053819	Camk2d	108058
ENSMUSG00000029403	Cdkl2	53886
ENSMUSG00000030556	Lrrc28	67867
ENSMUSG00000036086	Zranb3	226409
ENSMUSG00000027109	Sp3	20687
ENSMUSG00000030177	Ccdc77	67200
ENSMUSG00000028847	Trappc3	27096
ENSMUSG00000042558	Adprs	100206
ENSMUSG00000027108	Ola1	67059
ENSMUSG00000030180	Kdm5a	214899
ENSMUSG00000056211	R3hdm1	226412
ENSMUSG00000029405	G3bp2	23881
ENSMUSG00000028842	Ago3	214150
ENSMUSG00000041777	Cir1	66935
ENSMUSG00000041530	Ago1	236511
ENSMUSG00000103497	Gm37407	
ENSMUSG00000026353	Ubxn4	67812
ENSMUSG00000005533	Igf1r	16001
ENSMUSG00000058979	Hdhd5	214932
ENSMUSG00000042500	Ago4	76850
ENSMUSG00000041762	Gpr155	68526
ENSMUSG00000026356	Dars	226414
ENSMUSG00000029407	Uso1	56041
ENSMUSG00000019210	Atp6v1e1	11973
ENSMUSG00000032826	Ank2	109676
ENSMUSG00000009112	Bcl2l13	94044
ENSMUSG00000042581	Thsd7b	210417
ENSMUSG00000028837	Psmb2	26445
ENSMUSG00000051586	Mical3	194401
ENSMUSG00000028833	Ncdn	26562
ENSMUSG00000087176	D230022J07Rik	
ENSMUSG00000075284	Wipf1	215280
ENSMUSG00000028830	AU040320	100317
ENSMUSG00000085526	Gm16083	
ENSMUSG00000029415	Sdad1	231452
ENSMUSG00000056486	Chn1	108699
ENSMUSG00000105939	Gm43322	
ENSMUSG00000105445	Gm42972	
ENSMUSG00000105568	Gm42971	
ENSMUSG00000106446	Gm42970	
ENSMUSG00000078671	Chd2	244059
ENSMUSG00000027968	Larp7	28036
ENSMUSG00000042446	Zmym4	67785
ENSMUSG00000107736	Gm44148	
ENSMUSG00000101970	Chaserr	69170
ENSMUSG00000028820	Sfpq	71514
ENSMUSG00000085334	Gm12940	
ENSMUSG00000074238	Ap1ar	211556
ENSMUSG00000027104	Atf2	11909
ENSMUSG00000043872	Zmym1	68310
ENSMUSG00000025790	Slco3a1	108116
ENSMUSG00000040797	Iqsec3	243621
ENSMUSG00000042408	Zmym6	100177
ENSMUSG00000034826	Nup54	269113
ENSMUSG00000042388	Dlgap3	242667
ENSMUSG00000029426	Scarb2	12492
ENSMUSG00000066406	Akap13	75547
ENSMUSG00000042380	Smim12	80284
ENSMUSG00000016528	Mapkapk2	17164
ENSMUSG00000018770	Atp5g3	228033
ENSMUSG00000041220	Elovl6	170439
ENSMUSG00000028804	Csmd2	329942
ENSMUSG00000009207	Lnpk	69605
ENSMUSG00000026427	Eif2d	16865
ENSMUSG00000028796	Phc2	54383
ENSMUSG00000059146	Ntrk3	414121
ENSMUSG00000059146	Ntrk3	18213
ENSMUSG00000007458	M6pr	17113
ENSMUSG00000040669	Phc1	13619
ENSMUSG00000027099	Mtx2	53375
ENSMUSG00000028789	Azin2	242669
ENSMUSG00000058013	Septin11	52398
ENSMUSG00000001052	Sec24b	99683
ENSMUSG00000059005	Hnrnpa3	229279
ENSMUSG00000030610	Det1	76375
ENSMUSG00000028792	Ak2	11637
ENSMUSG00000040649	Rimklb	108653
ENSMUSG00000026425	Srgap2	14270
ENSMUSG00000042410	Agps	228061
ENSMUSG00000063015	Ccni	12453
ENSMUSG00000058897	Col25a1	77018
ENSMUSG00000041084	Ostc	66357
ENSMUSG00000040928	S100pbp	74648
ENSMUSG00000062006	Rpl34	619547
ENSMUSG00000062006	Rpl34	68436
ENSMUSG00000003153	Slc2a3	20527
ENSMUSG00000042369	Rbm45	241490
ENSMUSG00000042359	Osbpl6	99031
ENSMUSG00000028811	Yars	107271
ENSMUSG00000003154	Foxj2	60611
ENSMUSG00000039202	Abhd2	54608
ENSMUSG00000030327	Necap1	67602
ENSMUSG00000050390	C77080	97130
ENSMUSG00000002731	Prkra	23992
ENSMUSG00000026434	Nucks1	98415
ENSMUSG00000057236	Rbbp4	19646
ENSMUSG00000002733	Plekha3	83435
ENSMUSG00000050931	Sgms2	74442
ENSMUSG00000028032	Papss1	23971
ENSMUSG00000057572	Zbtb8os	67106
ENSMUSG00000059149	Mfsd4a	213006
ENSMUSG00000028029	Aimp1	13722
ENSMUSG00000040859	Bsdc1	100383
ENSMUSG00000028030	Tbck	271981
ENSMUSG00000034724	Cnot6l	231464
ENSMUSG00000039176	Polg	18975
ENSMUSG00000047945	Marcksl1	17357
ENSMUSG00000028800	Hdac1	433759
ENSMUSG00000029486	Mrpl1	94061
ENSMUSG00000028798	Eif3i	54709
ENSMUSG00000042046	Dstyk	213452
ENSMUSG00000028797	Tmem234	76799
ENSMUSG00000028018	Gstcd	67553
ENSMUSG00000005069	Pex5	19305
ENSMUSG00000028795	Ccdc28b	66264
ENSMUSG00000053024	Cntn2	21367
ENSMUSG00000053841	Txlna	109658
ENSMUSG00000028013	Ppa2	74776
ENSMUSG00000008153	Clstn3	232370
ENSMUSG00000003731	Kpna6	16650
ENSMUSG00000040943	Tet2	214133
ENSMUSG00000053730	Tmem39b	230770
ENSMUSG00000026442	Nfasc	269116
ENSMUSG00000097911	Gm26691	
ENSMUSG00000028790	Khdrbs1	20218
ENSMUSG00000044365	Cxxc4	319478
ENSMUSG00000028788	Ptp4a2	19244
ENSMUSG00000055725	Paqr3	231474
ENSMUSG00000028782	Adgrb2	230775
ENSMUSG00000004270	Lpcat3	14792
ENSMUSG00000042272	Sestd1	228071
ENSMUSG00000004268	Emg1	14791
ENSMUSG00000027016	Zfp385b	241494
ENSMUSG00000004264	Phb2	12034
ENSMUSG00000026443	Lrrn2	16980
ENSMUSG00000054387	Mdm4	17248
ENSMUSG00000027014	Cwc22	80744
ENSMUSG00000063801	Ap3s2	11778
ENSMUSG00000026447	Pik3c2b	240752
ENSMUSG00000028165	Cisd2	67006
ENSMUSG00000078578	Ube2d3	66105
ENSMUSG00000048897	Zfp710	209225
ENSMUSG00000027011	Ube2e3	22193
ENSMUSG00000089809	Rasgef1b	320292
ENSMUSG00000041757	Plekha6	240753
ENSMUSG00000030541	Idh2	269951
ENSMUSG00000072772	Grcc10	14790
ENSMUSG00000004267	Eno2	13807
ENSMUSG00000028164	Manba	110173
ENSMUSG00000030539	Sema4b	20352
ENSMUSG00000028163	Nfkb1	18033
ENSMUSG00000023456	Tpi1	21991
ENSMUSG00000000568	Hnrnpd	11991
ENSMUSG00000070644	Etnk2	214253
ENSMUSG00000038429	Usp5	22225
ENSMUSG00000047084	Ngrn	83485
ENSMUSG00000030534	Vps33b	233405
ENSMUSG00000090553	Snrpe	20643
ENSMUSG00000029328	Hnrnpdl	50926
ENSMUSG00000023191	P3h3	14789
ENSMUSG00000038930	Rccd1	269955
ENSMUSG00000094410	Gm38394	667118
ENSMUSG00000059173	Pde1a	18573
ENSMUSG00000038390	Gpr162	14788
ENSMUSG00000028161	Ppp3ca	19055
ENSMUSG00000026463	Atp2b4	381290
ENSMUSG00000050640	Tmem150c	231503
ENSMUSG00000030122	Ptms	69202
ENSMUSG00000030120	Mlf2	30853
ENSMUSG00000035325	Sec31a	69162
ENSMUSG00000028773	Fabp3	14077
ENSMUSG00000027006	Dnajc10	66861
ENSMUSG00000028772	Zcchc17	619605
ENSMUSG00000030127	Cops7a	26894
ENSMUSG00000074088	Snrnp40	66585
ENSMUSG00000037894	H2az1	51788
ENSMUSG00000030533	Unc45a	101869
ENSMUSG00000030329	Pianp	319352
ENSMUSG00000028580	Pum1	80912
ENSMUSG00000038346	Zfp384	269800
ENSMUSG00000074212	Dnajb14	70604
ENSMUSG00000091512	Lamtor3	56692
ENSMUSG00000020423	Btg2	12227
ENSMUSG00000035297	Cops4	26891
ENSMUSG00000027002	Nckap1	50884
ENSMUSG00000038886	Man2a2	140481
ENSMUSG00000028158	Mttp	17777
ENSMUSG00000029319	Coq2	71883
ENSMUSG00000026458	Ppfia4	68507
ENSMUSG00000063870	Chd4	107932
ENSMUSG00000004127	Trmt10a	108943
ENSMUSG00000025743	Sdc3	20970
ENSMUSG00000035266	Helq	191578
ENSMUSG00000042305	Tmem183a	57439
ENSMUSG00000026999	Nup35	69482
ENSMUSG00000070866	Zfp804a	241514
ENSMUSG00000026457	Adipor1	72674
ENSMUSG00000027091	Zc3h15	69082
ENSMUSG00000038271	Iffo1	320678
ENSMUSG00000026455	Klhl12	240756
ENSMUSG00000028138	Adh5	11532
ENSMUSG00000030527	Crtc3	70461
ENSMUSG00000005813	Metap1	75624
ENSMUSG00000042229	Rabif	98710
ENSMUSG00000057666	Gapdh	14433
ENSMUSG00000042207	Kdm5b	75605
ENSMUSG00000030536	Iqgap1	29875
ENSMUSG00000028156	Eif4e	13684
ENSMUSG00000048388	Fam171b	241520
ENSMUSG00000028152	Tspan5	56224
ENSMUSG00000028910	Mecr	26922
ENSMUSG00000043940	Wdfy3	72145
ENSMUSG00000028149	Rap1gds1	229877
ENSMUSG00000073557	Ppp1r12b	329251
ENSMUSG00000028911	Srsf4	57317
ENSMUSG00000025722	Wdr73	71968
ENSMUSG00000030335	Mrpl51	66493
ENSMUSG00000030337	Vamp1	78668
ENSMUSG00000030337	Vamp1	22317
ENSMUSG00000028906	Epb41	269587
ENSMUSG00000025724	Sec11a	56529
ENSMUSG00000030336	Cd27	21940
ENSMUSG00000059921	Unc5c	22253
ENSMUSG00000109008	Gm44899	
ENSMUSG00000005621	Zfp592	233410
ENSMUSG00000026426	Arl8a	68724
ENSMUSG00000025584	Pde8a	18584
ENSMUSG00000028273	Pdlim5	56376
ENSMUSG00000057315	Arhgap24	231532
ENSMUSG00000041926	Rnpep	215615
ENSMUSG00000061787	Rps17	20068
ENSMUSG00000025586	Cpeb1	12877
ENSMUSG00000046709	Mapk10	26414
ENSMUSG00000040025	Ythdf2	213541
ENSMUSG00000062580	Timm17a	21854
ENSMUSG00000028901	Gmeb1	56809
ENSMUSG00000041889	Shisa4	77552
ENSMUSG00000062444	Ap3b2	11775
ENSMUSG00000041879	Ipo9	226432
ENSMUSG00000028899	Taf12	66464
ENSMUSG00000086290	Snhg12	100039864
ENSMUSG00000028898	Trnau1ap	71787
ENSMUSG00000009418	Nav1	215690
ENSMUSG00000097277	2900076A07Rik	100504421
ENSMUSG00000045795	Whamm	434204
ENSMUSG00000034573	Ptpn13	19249
ENSMUSG00000085241	Snhg3	399101
ENSMUSG00000038077	Kcna6	16494
ENSMUSG00000000399	Ndufa9	66108
ENSMUSG00000025102	3110040N11Rik	67290
ENSMUSG00000029313	Aff1	17355
ENSMUSG00000025103	Btbd1	83962
ENSMUSG00000038623	Tm6sf1	107769
ENSMUSG00000028271	Gtf2b	229906
ENSMUSG00000004591	Pkn2	109333
ENSMUSG00000025104	Hdgfl3	29877
ENSMUSG00000054428	Atpif1	11983
ENSMUSG00000054405	Dnajc8	68598
ENSMUSG00000050043	Tmx2	66958
ENSMUSG00000030638	Sh3gl3	20408
ENSMUSG00000000184	Ccnd2	12444
ENSMUSG00000034075	Zdhhc5	228136
ENSMUSG00000070469	Adamtsl3	269959
ENSMUSG00000028886	Eya3	14050
ENSMUSG00000038563	Efl1	101592
ENSMUSG00000029310	Nudt9	74167
ENSMUSG00000028266	Lmo4	16911
ENSMUSG00000034059	Ypel4	241525
ENSMUSG00000040151	Hs2st1	23908
ENSMUSG00000029309	Sparcl1	13602
ENSMUSG00000037072	Selenof	93684
ENSMUSG00000037062	Sh3glb1	54673
ENSMUSG00000026411	Tmem9	66241
ENSMUSG00000034462	Pkd2	18764
ENSMUSG00000001521	Tulp3	22158
ENSMUSG00000028882	Ppp1r8	100336
ENSMUSG00000097392	Thoc2l	100042165
ENSMUSG00000038503	Mesd	67943
ENSMUSG00000028879	Stx12	100226
ENSMUSG00000052353	Cemip	80982
ENSMUSG00000001520	Nrip2	60345
ENSMUSG00000028878	Fam76a	230789
ENSMUSG00000001518	Itfg2	101142
ENSMUSG00000027067	Ssrp1	20833
ENSMUSG00000028256	Odf2l	52184
ENSMUSG00000030357	Fkbp4	14228
ENSMUSG00000041642	Kif21b	16565
ENSMUSG00000059659	Gm10069	791299
ENSMUSG00000030359	Pzp	11287
ENSMUSG00000015709	Arnt2	11864
ENSMUSG00000037692	Ahdc1	230793
ENSMUSG00000028868	Wasf2	242687
ENSMUSG00000070639	Lrrc8b	433926
ENSMUSG00000054720	Lrrc8c	100604
ENSMUSG00000041570	Camsap2	67886
ENSMUSG00000046079	Lrrc8d	231549
ENSMUSG00000030629	Zfand6	65098
ENSMUSG00000074182	Znhit6	229937
ENSMUSG00000029290	Zfp326	54367
ENSMUSG00000107872	Gm44511	
ENSMUSG00000028194	Ddah1	69219
ENSMUSG00000028857	Tmem222	52174
ENSMUSG00000036873	2410004B18Rik	66421
ENSMUSG00000049606	Zfp644	52397
ENSMUSG00000037622	Wdtc1	230796
ENSMUSG00000026398	Nr5a2	26424
ENSMUSG00000098243	Gm4258	
ENSMUSG00000043410	Hfm1	330149
ENSMUSG00000028854	Slc9a1	20544
ENSMUSG00000029283	Cdc7	12545
ENSMUSG00000097354	2310001H17Rik	
ENSMUSG00000056596	Trnp1	69539
ENSMUSG00000036825	Ssx2ip	99167
ENSMUSG00000028851	Nudc	18221
ENSMUSG00000029287	Tgfbr3	21814
ENSMUSG00000028188	Spata1	70951
ENSMUSG00000026393	Nek7	59125
ENSMUSG00000037553	Zdhhc18	503610
ENSMUSG00000029279	Brdt	114642
ENSMUSG00000007880	Arid1a	93760
ENSMUSG00000030161	Gabarapl1	57436
ENSMUSG00000056268	Dennd1b	329260
ENSMUSG00000111375	Btbd8	100503185
ENSMUSG00000005034	Prkacb	18749
ENSMUSG00000049583	Grm5	108071
ENSMUSG00000063681	Crb1	170788
ENSMUSG00000029276	Glmn	170823
ENSMUSG00000036745	Ttll7	70892
ENSMUSG00000033964	Zbtb41	226470
ENSMUSG00000039428	Tmem135	72759
ENSMUSG00000033773	Rpap2	231571
ENSMUSG00000028184	Adgrl2	99633
ENSMUSG00000003038	Hmgn2	15331
ENSMUSG00000030621	Me3	109264
ENSMUSG00000106515	Gm30382	
ENSMUSG00000012117	Dhdds	67422
ENSMUSG00000011831	Evi5	14020
ENSMUSG00000062797	Hikeshi	67669
ENSMUSG00000030619	Eed	13626
ENSMUSG00000058558	Rpl5	100503670
ENSMUSG00000028035	Dnajb4	67035
ENSMUSG00000052726	Kcnt2	240776
ENSMUSG00000029270	Dipk1a	67266
ENSMUSG00000012126	Ubxn11	67586
ENSMUSG00000028034	Fubp1	51886
ENSMUSG00000097585	E230029C05Rik	319711
ENSMUSG00000029267	Mtf2	17765
ENSMUSG00000026361	Cdc73	214498
ENSMUSG00000039361	Picalm	233489
ENSMUSG00000028843	Sh3bgrl3	73723
ENSMUSG00000033849	B3galt2	26878
ENSMUSG00000037443	Cep85	70012
ENSMUSG00000018196	Glrx2	69367
ENSMUSG00000030189	Ybx3	56449
ENSMUSG00000025314	Ptprj	19271
ENSMUSG00000018199	Ro60	20822
ENSMUSG00000063406	Tmed5	73130
ENSMUSG00000051329	Nup160	59015
ENSMUSG00000026360	Rgs2	19735
ENSMUSG00000072704	Smim10l1	381820
ENSMUSG00000054942	Miga1	215708
ENSMUSG00000072769	Gm10419	
ENSMUSG00000008200	Fnbp4	55935
ENSMUSG00000030199	Etv6	14011
ENSMUSG00000035131	Brinp3	215378
ENSMUSG00000030201	Lrp6	16974
ENSMUSG00000050856	Atp5k	11958
ENSMUSG00000025437	Usp33	170822
ENSMUSG00000028832	Stmn1	16765
ENSMUSG00000042992	Borcs5	67774
ENSMUSG00000033623	Pcgf3	69587
ENSMUSG00000030203	Dusp16	70686
ENSMUSG00000032652	Crebl2	232430
ENSMUSG00000032641	Gpr19	14760
ENSMUSG00000033615	Cplx1	12889
ENSMUSG00000027282	Mtch2	56428
ENSMUSG00000046671	Mtfr1l	76824
ENSMUSG00000062234	Gak	231580
ENSMUSG00000006010	Odr4	226499
ENSMUSG00000100876	2810454H06Rik	
ENSMUSG00000040794	C1qtnf4	67445
ENSMUSG00000030204	Ddx47	67755
ENSMUSG00000005510	Ndufs3	68349
ENSMUSG00000037306	Man1c1	230815
ENSMUSG00000039068	Zzz3	108946
ENSMUSG00000063235	Ptpmt1	66461
ENSMUSG00000005506	Celf1	13046
ENSMUSG00000006005	Tpr	108989
ENSMUSG00000028826	Maco1	66146
ENSMUSG00000030207	Fam234b	74525
ENSMUSG00000051451	Crebzf	233490
ENSMUSG00000039058	Ak5	229949
ENSMUSG00000030615	Tmem126a	66271
ENSMUSG00000028822	Tmem50a	71817
ENSMUSG00000039047	Pigk	329777
ENSMUSG00000030614	Tmem126b	68472
ENSMUSG00000013495	Tmem175	72392
ENSMUSG00000037266	Rsrp1	27981
ENSMUSG00000052572	Dlg2	23859
ENSMUSG00000028821	Syf2	68592
ENSMUSG00000004815	Dgkq	110524
ENSMUSG00000039037	St6galnac5	26938
ENSMUSG00000030209	Grin2b	14812
ENSMUSG00000002102	Psmc3	19182
ENSMUSG00000052544	St6galnac3	20447
ENSMUSG00000028809	Srrm1	51796
ENSMUSG00000066842	Hmcn1	545370
ENSMUSG00000030213	Atf7ip	54343
ENSMUSG00000002105	Slc39a13	68427
ENSMUSG00000109125	Gm45159	
ENSMUSG00000109562	Gm45178	
ENSMUSG00000109387	Gm45182	
ENSMUSG00000109353	Gm45183	
ENSMUSG00000108920	Gm44678	
ENSMUSG00000109370	Gm44675	
ENSMUSG00000030613	Ccdc90b	66365
ENSMUSG00000038975	Rabggtb	19352
ENSMUSG00000041343	Ankrd42	73845
ENSMUSG00000059713	Rcan3	53902
ENSMUSG00000028803	Nipal3	74552
ENSMUSG00000062908	Acadm	11364
ENSMUSG00000041328	Pcf11	74737
ENSMUSG00000060032	H2aj	232440
ENSMUSG00000030216	Wbp11	60321
ENSMUSG00000023150	Ivns1abp	117198
ENSMUSG00000028360	Slc44a5	242259
ENSMUSG00000098041	Gm26981	
ENSMUSG00000074024	4632427E13Rik	666737
ENSMUSG00000030643	Rab30	75985
ENSMUSG00000040687	Madd	228355
ENSMUSG00000028676	Srsf10	14105
ENSMUSG00000052748	Swt1	66875
ENSMUSG00000033467	Crlf2	57914
ENSMUSG00000108532	Gm32647	
