p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	pct_diff	current_cluster	p_val_adj_negbinom
1.96377487609599e-09	-0.80120755300537	0.221	0.591	0.000112646054442618	Fxyd6	-0.37	C286-157	2.75716671725159e-05
2.21300508377582e-09	-0.689791383001326	0.182	0.545	0.000126942397615549	Hspe1	-0.363	C286-157	8.45992002940794e-05
2.21699205796217e-09	-0.657141189801556	0.078	0.455	0.000127171098428826	Pcp4	-0.377	C286-157	0.00201989920384066
2.27430543845507e-09	-0.68735490101169	0.286	0.628	0.00013045870856066	Atp5b	-0.342	C286-157	0.00128459816157576
2.3355493199863e-09	-0.597246156220438	0.065	0.45	0.000133971780093054	Ndufb6	-0.385	C286-157	0.0023873873147843
2.46266085565982e-09	-0.877888812437118	0.416	0.657	0.000141263152002359	Dynll1	-0.241	C286-157	2.25435607642986e-06
2.47464650752696e-09	0.387812078813107	1	0.996	0.000141950672964762	Fam155a	0.004	C286-157	4.51305720895425e-05
2.49627041894893e-09	-0.778813415019046	0.221	0.55	0.000143191063771748	Tomm20	-0.329	C286-157	2.28023831911743e-05
2.54219254383663e-09	-0.785826081853642	0.195	0.537	0.000145825248699557	Atp5o.1	-0.342	C286-157	1.35530847756873e-05
2.65258154722395e-09	-0.659137655613998	0.182	0.558	0.00015215738271186	Rpl10a	-0.376	C286-157	0.00320163845300107
2.91219045198481e-09	-0.655001729150552	0.169	0.55	0.000167049068706753	Ndufa2	-0.381	C286-157	4.52609722473102e-05
2.93798051730627e-09	-0.701156243045369	0.442	0.736	0.000168528438433722	Cd81	-0.294	C286-157	0.000216018737581838
3.04898798778724e-09	-0.550410387514737	0.117	0.5	0.000174896048955452	Pam16	-0.383	C286-157	0.00665333282927068
3.13814710173905e-09	-0.722891678430323	0.766	0.835	0.000180010394049955	Tmx4	-0.069	C286-157	0.00532334183707304
3.16556498592215e-09	-0.757806794894083	0.61	0.764	0.000181583138722466	Ckb	-0.154	C286-157	5.48024572644991e-05
3.33117083643842e-09	-0.483211890774994	0.026	0.384	0.000191082621519781	Sst	-0.358	C286-157	1
3.55682793634206e-09	-0.802500833370643	0.416	0.678	0.000204026764084453	Hsp90b1	-0.262	C286-157	3.58683382172305e-05
3.55732134610105e-09	0.670521008569672	0.974	0.802	0.000204055067055048	Aak1	0.172	C286-157	6.06283091719603e-07
4.31522917898441e-09	-0.615930679029519	0.117	0.492	0.000247530176164904	Aldoc	-0.375	C286-157	0.00150874618581569
4.51337618256e-09	-0.904728226458266	0.442	0.694	0.000258896284584007	Rabac1	-0.252	C286-157	1.27377199947547e-06
4.55338145481358e-09	-0.9478127382628	0.571	0.727	0.000261191067011017	Tubb2a	-0.156	C286-157	5.53001984582059e-07
4.71122213555652e-09	-0.677351804505743	0.208	0.574	0.000270245124139793	Fis1	-0.366	C286-157	6.14894049422007e-05
4.80179718068527e-09	0.54512497660712	0.974	0.926	0.000275440689878469	Sorbs1	0.0479999999999999	C286-157	6.30762456401894e-05
4.85359087831682e-09	0.630890513837696	0.831	0.591	0.00027841167996201	Sorcs2	0.24	C286-157	2.529636167572e-10
5.01658757265839e-09	-0.576150159339492	0.078	0.438	0.00028776149634283	Tomm7	-0.36	C286-157	0.00344869412099391
5.13072151699625e-09	-0.599999215573599	0.182	0.533	0.000294308447657939	Coa3	-0.351	C286-157	0.000952909571783361
5.47252709935782e-09	-0.537509185913099	0.091	0.459	0.000313915099473363	Rpl12	-0.368	C286-157	0.0190338876847266
5.68336186309148e-09	0.511441192838527	0.974	0.946	0.000326009003190654	Rab3c	0.028	C286-157	0.000531477259795989
5.69614272035276e-09	-0.664572363187937	0.169	0.517	0.000326742138724875	Ndufa7	-0.348	C286-157	0.000759445016419663
5.81872756672271e-09	0.531525992879955	0.987	0.802	0.000333773850682348	Mbnl2	0.185	C286-157	4.04626815148742e-05
6.43260603424327e-09	-0.545310723816378	0.039	0.397	0.000368987147336263	Gstm5	-0.358	C286-157	0.0747615751924273
7.15625671824235e-09	0.478616051218584	1	0.988	0.000410497197871818	Ptprm	0.012	C286-157	2.21629613602841e-07
7.25852923386591e-09	-0.658657009909665	0.208	0.537	0.000416363753913016	Calm3	-0.329	C286-157	0.000569781487268635
7.56152294104368e-09	-0.620736584317839	0.26	0.587	0.000433744078944148	Rps15a	-0.327	C286-157	0.00107681109855107
7.98300971582204e-09	0.499579648138261	1	0.967	0.000457921403318984	Pbx1	0.033	C286-157	1.33033000513084e-11
8.14271380027953e-09	-0.548306336965147	0.091	0.455	0.000467082349011634	Uqcrfs1	-0.364	C286-157	0.0122634931497455
8.5212907248683e-09	-0.809515350608522	0.701	0.773	0.000488798278559895	Selenow	-0.0720000000000001	C286-157	3.68940506056621e-05
8.68599466666858e-09	-0.770709599469335	0.182	0.508	0.000498246026069443	Tuba1b	-0.326	C286-157	7.80084273806981e-05
8.95548469128091e-09	-0.597331564366526	0.143	0.504	0.000513704512861256	Timm8b	-0.361	C286-157	0.00589872725799822
9.27663431003274e-09	-0.696481340045373	0.39	0.661	0.000532126297292098	Rps15	-0.271	C286-157	0.0001676338729503
9.36631764895884e-09	-0.758577121627763	0.468	0.69	0.000537270712979577	Uqcrq	-0.222	C286-157	3.27135260496155e-05
9.66885148612502e-09	0.450146588561789	0.753	0.417	0.000554624658947104	Parvb	0.336	C286-157	1.53568917074831e-05
9.8087099404525e-09	-0.807269269140541	0.429	0.669	0.000562647219604236	Nrsn2	-0.24	C286-157	2.07597743376627e-06
1.02696896319991e-08	0.319671439977412	1	1	0.000589089936670731	Ank3	0	C286-157	1.25051820464985e-07
1.03122081568117e-08	0.512079685692398	0.896	0.607	0.000591528884291034	Palm	0.289	C286-157	4.05759342042448e-05
1.05651415956319e-08	-0.953412856434048	0.494	0.686	0.000606037652208636	Tubb3	-0.192	C286-157	6.58500580315868e-06
1.06850826615697e-08	-0.730234113119467	0.805	0.843	0.000612917711632959	Gap43	-0.0379999999999999	C286-157	0.0100393049752787
1.08673388288652e-08	-0.619500831278197	0.169	0.504	0.000623372289901367	Sec11c	-0.335	C286-157	0.00163972509634078
1.20898788158409e-08	-0.753246162557993	0.221	0.545	0.000693499628634263	Gm10076	-0.324	C286-157	4.34683056714624e-06
1.23878763235589e-08	-0.606256761256626	0.558	0.798	0.000710593361671986	H3f3b	-0.24	C286-157	0.0870489206917129
1.27161073842041e-08	-0.569550962761371	0.13	0.496	0.000729421351772715	Ndufb2	-0.366	C286-157	0.00104174125455678
1.28845018168285e-08	-0.600521065504967	0.104	0.471	0.000739080793216914	mt-Rnr1	-0.367	C286-157	0.00185119328997161
1.29793799648933e-08	0.574202520209099	0.779	0.512	0.000744523193546209	Kcnk10	0.267	C286-157	2.43785147468668e-07
1.49190893919817e-08	-0.795164612857426	0.961	0.967	0.000855788805702855	Stmn2	-0.00600000000000001	C286-157	0.00748677575343746
1.51415387708039e-08	-0.522579939314843	0.078	0.426	0.000868548946970851	Rps17	-0.348	C286-157	0.0207886657272293
1.55920790229007e-08	-0.547403838238395	0.078	0.426	0.000894392836911628	Cops9	-0.348	C286-157	0.0133465588466769
1.56385052807091e-08	0.552119076362309	0.909	0.793	0.000897055939912034	Ablim2	0.116	C286-157	1.9729191553399e-07
1.59140730498792e-08	-0.727507673557294	0.494	0.711	0.000912863058287169	Pgrmc1	-0.217	C286-157	0.000307957934058484
1.65035144442355e-08	-0.573689450435767	0.844	0.901	0.000946674595550235	Clk1	-0.0570000000000001	C286-157	0.231948068544105
1.77031836070897e-08	-0.562048529242698	0.104	0.459	0.00101549001806988	Tagln3	-0.355	C286-157	0.00312773213701676
1.90777503662789e-08	-0.627727234829065	0.169	0.512	0.00109433791651049	Dctn3	-0.343	C286-157	0.00053857608274506
1.93554802718951e-08	-0.611393442300952	0.117	0.446	0.00111026905935644	Rps19	-0.329	C286-157	0.00449242125180089
1.97103410124634e-08	-0.565881997043721	0.117	0.475	0.00113062458115693	Rpl7a	-0.358	C286-157	0.00370016744099033
2.13108958326259e-08	-0.688464179086866	0.442	0.678	0.00122243560675108	Atp5j2	-0.236	C286-157	3.71811282880002e-05
2.27586142444427e-08	-0.675561201671524	0.338	0.632	0.00130547963028972	Itm2c	-0.294	C286-157	0.000321085895876641
2.58516783463879e-08	-0.636096260034748	0.455	0.723	0.00148290397330551	Ndufb1-ps	-0.268	C286-157	0.000456375824070755
2.58797381185521e-08	-0.750236298334268	0.312	0.595	0.00148451353795638	Cox6b1	-0.283	C286-157	0.000220576709329599
2.65020246134217e-08	0.422542334296621	1	0.971	0.00152020913587509	Dgki	0.029	C286-157	0.00294593029184268
2.66081336609331e-08	-0.659287711701306	0.506	0.727	0.00152629576305845	Edf1	-0.221	C286-157	0.00691744331011602
2.66390943659153e-08	-0.54830113653912	0.195	0.545	0.00152807173101763	Skp1a	-0.35	C286-157	0.00273788445726887
2.68076472821417e-08	-0.649075010362297	0.545	0.752	0.00153774026339821	Pfn2	-0.207	C286-157	0.0265309415264478
2.78837720488245e-08	-0.564823361333755	0.091	0.417	0.00159946893226467	Micos13	-0.326	C286-157	0.0111323561916069
2.85585929523384e-08	-0.582511350265164	0.636	0.789	0.00163817800893204	Jund	-0.153	C286-157	0.0308245449646113
3.07087854126744e-08	-0.688695917054703	0.247	0.541	0.00176151734884183	Ywhab	-0.294	C286-157	4.90254640433986e-05
3.26829927347394e-08	-0.63915677999025	0.221	0.533	0.00187476182925012	Psmc5	-0.312	C286-157	0.00300801530333482
3.30679350782386e-08	-0.733562517132515	0.221	0.508	0.00189684289195792	Pgam1	-0.287	C286-157	0.000105945386884749
3.35057466495077e-08	-0.636559729247285	0.169	0.492	0.00192195663930906	Rps23	-0.323	C286-157	0.00225046451736797
3.3542266677142e-08	-0.70578211797207	0.156	0.479	0.00192405150113422	Zmat2	-0.323	C286-157	0.00464150484916033
3.59532461325267e-08	0.603453705999547	0.883	0.723	0.002062350104654	Rps6ka2	0.16	C286-157	4.25503001985413e-09
3.69784803554059e-08	-0.632540280049358	0.442	0.669	0.00212115959014679	Erp29	-0.227	C286-157	0.00763676087437278
3.79472331118524e-08	-0.623506400554144	0.208	0.521	0.00217672918576208	Eif5a	-0.313	C286-157	0.000685514446889132
3.80004022889244e-08	0.440723207155164	0.948	0.81	0.00217977907609728	1500004A13Rik	0.138	C286-157	3.49727180643802e-09
3.9424020970145e-08	-0.495150245218467	0.065	0.401	0.00226144069088946	Rpl24	-0.336	C286-157	0.0932022967333909
4.20754150253582e-08	-0.596293152366728	0.182	0.517	0.0024135299566846	Eef1b2	-0.335	C286-157	0.00119347306701369
4.26041217469178e-08	-0.399792934541306	0.052	0.405	0.0024438576316467	Emc4	-0.353	C286-157	0.18249955577509
4.31044229307941e-08	0.414225144316368	0.974	0.86	0.00247255590815621	Wdfy3	0.114	C286-157	0.000106822776276817
4.42621311632172e-08	-0.719743885199456	0.468	0.678	0.00253896436778447	Tpi1	-0.21	C286-157	0.000616872947326556
4.63000784586978e-08	-0.595194054481578	0.675	0.884	0.00265586510054782	Brd9	-0.209	C286-157	0.6067464118762
4.78527465657898e-08	-0.632276336824828	0.208	0.517	0.00274492924850683	Rpl27a	-0.309	C286-157	0.00446248938065204
4.80880550082632e-08	-0.438382223265637	0.052	0.388	0.00275842701138399	C1qtnf4	-0.336	C286-157	0.48076616349445
5.71046082861377e-08	0.463908896533016	0.701	0.368	0.00327563454050943	Bcr	0.333	C286-157	0.00093644622374694
5.82616168051126e-08	0.533893356915539	1	0.983	0.00334200286317487	Usp29	0.017	C286-157	1.42173689921184e-06
5.83410244507365e-08	-0.601989945264559	0.234	0.521	0.00334655784454315	Sh3bgrl3	-0.287	C286-157	0.00565538049156122
5.89450729148374e-08	0.5641218542056	0.935	0.698	0.0033812072725409	Srsf10	0.237	C286-157	7.67020107902252e-09
5.96676975012468e-08	0.349586512314692	1	0.996	0.00342265846406652	Pde4d	0.004	C286-157	1.88950472473649e-05
6.08298396094378e-08	-0.708818123162542	0.351	0.624	0.00348932125967657	Nedd8	-0.273	C286-157	0.000943856653321443
6.29225375686828e-08	-0.568551041349978	0.143	0.479	0.00360936260001479	Mrfap1	-0.336	C286-157	0.00482099026067714
6.52356010929347e-08	-0.49792432977995	0.091	0.43	0.00374204454989292	1110008P14Rik	-0.339	C286-157	0.0922155346355759
6.61396690975957e-08	0.449258818153051	1	0.988	0.00379390369877628	Gm26871	0.012	C286-157	0.173362134352013
6.75745661855299e-08	0.527654398528513	0.961	0.942	0.00387621226553437	Pde10a	0.019	C286-157	0.0893724761591143
6.93003363450602e-08	-0.632377007598696	0.39	0.64	0.00397520589342535	Psma7	-0.25	C286-157	0.00494552378916075
7.19915758034371e-08	-0.562970196384165	0.675	0.798	0.00412958077123676	Aplp1	-0.123	C286-157	0.265268732780076
7.54418753954323e-08	-0.638795235188664	0.325	0.599	0.00432749685643279	Atp5d	-0.274	C286-157	0.000721620699746034
7.8057538043454e-08	0.318460336612032	1	0.992	0.00447753649724861	Ank2	0.00800000000000001	C286-157	2.29435060970896e-05
7.8288072098538e-08	-0.624665611766055	0.286	0.558	0.00449076039171634	Atp6v0e2	-0.272	C286-157	0.00318023856521573
7.92973231870616e-08	-0.806083737369288	0.26	0.558	0.00454865305265623	Mir6236	-0.298	C286-157	4.79276554117045e-06
8.18341882276917e-08	-0.584550856917734	0.221	0.554	0.00469417270511685	Eif1b	-0.333	C286-157	0.0010042462526417
8.43422091384608e-08	0.500119351708699	0.87	0.723	0.00483803780060039	Farp1	0.147	C286-157	4.43384309942593e-06
8.58242082635299e-08	-0.589298561780451	0.182	0.5	0.0049230482344126	Pdap1	-0.318	C286-157	0.00148499370130984
9.0727154951213e-08	-0.597555366268554	0.221	0.537	0.00520429106231148	Nop10	-0.316	C286-157	0.00705607588442198
9.16343221099626e-08	-0.510155313703668	0.156	0.479	0.00525632798487167	Ndufa1	-0.323	C286-157	0.0083694161322465
9.31575929958015e-08	-0.471697922168871	0.065	0.388	0.00534370584942517	Aurkaip1	-0.323	C286-157	0.0988734930827459
9.34302554392711e-08	0.526620992305757	0.909	0.744	0.00535934631250747	Mtss1	0.165	C286-157	9.83189406365855e-07
9.47932484251271e-08	0.527471519052319	0.442	0.157	0.00543753031616214	4930578G10Rik	0.285	C286-157	3.24621905271071e-05
1.02802576884264e-07	-0.605893782014704	0.221	0.529	0.00589696141523513	Cisd1	-0.308	C286-157	0.000395274569924199
1.03359770125372e-07	0.524991263595196	0.974	0.95	0.0059289231339316	9530059O14Rik	0.024	C286-157	0.00467033671476238
1.04588498442859e-07	-0.62648119733493	0.143	0.483	0.00599940544767929	Cartpt	-0.34	C286-157	0.00550096124281316
1.06194750248194e-07	-0.507806340052881	0.104	0.43	0.00609154326373688	Wdr83os	-0.326	C286-157	0.0432193096162443
1.06306485704259e-07	0.522617972915159	0.792	0.537	0.00609795263296773	Smg5	0.255	C286-157	9.3131533965548e-05
1.08509754334192e-07	-0.631507303600431	0.299	0.587	0.00622433652811793	Atp5pb	-0.288	C286-157	0.000430743077588999
1.15738677104945e-07	-0.580815105716924	0.091	0.426	0.00663900199609383	Uqcc2	-0.335	C286-157	0.0137768862890025
1.17585984275233e-07	-0.706711576724757	0.416	0.624	0.0067449672299959	Ndufa6	-0.208	C286-157	0.000508790931764725
1.17915747823039e-07	0.511911613785939	0.87	0.645	0.00676388312662518	Iqsec1	0.225	C286-157	1.255050148068e-08
1.24185908039517e-07	-0.718961903566908	0.377	0.616	0.00712355205696278	Atp6v1e1	-0.239	C286-157	0.000522189084199676
1.31042087610393e-07	-0.574625801780074	0.455	0.707	0.00751683622950737	Ptms	-0.252	C286-157	0.122816598227669
1.34554556423785e-07	0.441782674825844	0.961	0.95	0.00771831846558118	Rapgef4	0.011	C286-157	0.00241371078858986
1.39274727265687e-07	0.479363897614395	0.948	0.814	0.00798907690541436	R3hdm2	0.134	C286-157	0.00412617307372863
1.45554095964764e-07	0.42759485185552	0.519	0.231	0.00834927405273079	5330431K02Rik	0.288	C286-157	1.20911856971856e-05
1.51557340608907e-07	-0.519281495186694	0.091	0.405	0.00869363217200811	Rps6	-0.314	C286-157	0.0322092585934861
1.6013783708577e-07	0.422677925709296	0.753	0.413	0.00918582661091396	Inpp5a	0.34	C286-157	0.00121318596820898
1.63820253838547e-07	-0.565396500660157	0.39	0.649	0.00939705740068674	Prkar1a	-0.259	C286-157	0.100762008715122
1.66314832448522e-07	0.436101848410153	0.974	0.913	0.00954015141891213	Rnpc3	0.0609999999999999	C286-157	0.000875265900772935
1.10887259357377e-49	0.668941408195629	1	1	6.36071497125784e-45	Snhg11	0	C286-62	3.10132207987887e-38
4.55832211763997e-35	0.527332189185868	1	1	2.61474473312064e-30	Meg3	0	C286-62	2.94316341725834e-13
8.50404585049633e-28	-1.81617014946157	0.242	0.738	4.8780907807617e-23	mt-Rnr2	-0.496	C286-62	4.38606143319833e-24
4.96853817772165e-27	-1.94028843093676	0.875	0.956	2.85005286950469e-22	Pcsk1n	-0.081	C286-62	1.7351767964818e-34
5.26486709209508e-23	-1.83131387936306	0.242	0.676	3.02003306136758e-18	Bsg	-0.434	C286-62	7.04056604037749e-23
1.64300882523409e-22	-2.25235253433875	0.508	0.792	9.42462722330778e-18	Atp6v0c	-0.284	C286-62	3.0677486434e-32
2.82002218297528e-22	-0.947165354146732	1	0.993	1.61762112459828e-17	Ly6h	0.00700000000000001	C286-62	1.59139204587175e-13
9.06299856341744e-22	0.851044775020289	0.417	0.069	5.19871723594752e-17	Zbtb16	0.348	C286-62	1.64791402490136e-16
1.29235335136488e-21	-1.76937931027479	0.483	0.767	7.41319729409921e-17	Caly	-0.284	C286-62	1.19614984743551e-23
5.46722279055992e-21	-1.74818182351661	0.583	0.804	3.13610833712098e-16	Resp18	-0.221	C286-62	1.14741682174445e-23
6.2346352272111e-21	-2.4435317857221	0.85	0.9	3.57631145903283e-16	CT010467.1	-0.05	C286-62	6.86052309824671e-40
2.55629282948391e-17	-1.22022593771228	0.225	0.61	1.46634069284856e-12	Hsp90b1	-0.385	C286-62	6.21055944019015e-13
4.80128757162355e-17	-1.43760134227713	0.217	0.6	2.7541145768347e-12	mt-Cytb	-0.383	C286-62	3.12915577975808e-14
7.21732850256105e-17	-0.458146375031888	1	0.998	4.14000397563907e-12	Ahi1	0.002	C286-62	0.893823270747203
1.84067165954143e-15	-1.29388723631297	0.225	0.574	1.05584607734616e-10	Rpl9	-0.349	C286-62	7.01708495536192e-13
2.02397621108097e-15	-1.50692643943694	0.167	0.529	1.16099323420027e-10	Hspa8	-0.362	C286-62	7.93441575712859e-15
4.25847118075264e-15	-1.57139441689433	0.3	0.615	2.44274423870333e-10	Arl6ip1	-0.315	C286-62	6.10697756675987e-16
1.61353067279632e-14	-2.22896045147144	0.408	0.625	9.25553464529425e-10	Ubb	-0.217	C286-62	2.30194066626927e-24
1.89277642903918e-14	-1.24235623744794	0.508	0.691	1.08573441522545e-09	Itm2b	-0.183	C286-62	8.88799434904005e-13
2.18079428961059e-14	-1.86315272942398	0.325	0.588	1.25094722040642e-09	Fth1	-0.263	C286-62	1.10973729296766e-19
2.22204215523629e-14	-1.12581840268044	0.3	0.6	1.27460782108664e-09	Cd81	-0.3	C286-62	8.81039650722454e-11
2.57815015550777e-14	-1.16093892531027	0.183	0.542	1.47887849220237e-09	Gm1673	-0.359	C286-62	1.66804718130494e-10
2.82728347150077e-14	-1.37431057488003	0.942	0.941	1.62178634492227e-09	Rtn1	0.001	C286-62	5.20947204714013e-18
3.63906762666201e-14	-1.58101790991716	0.108	0.463	2.08744197200586e-09	Chchd2	-0.355	C286-62	2.91298046581268e-13
9.66181335470509e-14	-1.215330754432	0.2	0.534	5.54220937652594e-09	Tuba1a	-0.334	C286-62	8.72947077056471e-12
1.02333016096254e-13	-1.28355747597391	0.517	0.676	5.87002646931331e-09	Bex2	-0.159	C286-62	5.9798448500697e-13
1.0799898299164e-13	-1.32956228860077	0.142	0.475	6.19503766236648e-09	Rps27a	-0.333	C286-62	1.72708150962033e-11
1.4994420284474e-13	-1.10661103327549	0.258	0.586	8.60109936357996e-09	Pgrmc1	-0.328	C286-62	8.83275113807361e-10
1.58623549900921e-13	-1.1498905904607	0.225	0.549	9.09896406941663e-09	Hspa5	-0.324	C286-62	9.25842966433272e-11
1.67387799764402e-13	-1.40171055211558	0.183	0.507	9.60169897008565e-09	Rpl37	-0.324	C286-62	4.00124843496175e-13
1.77733513249385e-13	-1.33351273582224	0.283	0.571	1.01951497870112e-08	Aldoa	-0.288	C286-62	3.08303709714032e-13
2.22897262905848e-13	-1.18848393574462	0.133	0.48	1.27858327948053e-08	Rpl23	-0.347	C286-62	3.87393364223099e-10
2.24839528631778e-13	-1.35917587387218	0.192	0.522	1.28972450413761e-08	Hsp90aa1	-0.33	C286-62	1.68512511210855e-12
2.4800893438221e-13	-1.53831132616693	0.15	0.485	1.42262884940323e-08	Cox4i1	-0.335	C286-62	4.68445497576352e-14
2.74141168020618e-13	-1.14061241147548	0.358	0.637	1.57252856799987e-08	Cst3	-0.279	C286-62	7.67431452180919e-10
3.0036990044734e-13	0.691149414620426	0.733	0.39	1.72298182294603e-08	Caskin1	0.343	C286-62	1.32756085760612e-13
3.16789787118888e-13	-1.06527751484354	0.075	0.426	1.81716957687137e-08	Rps11	-0.351	C286-62	2.15103041818773e-07
3.34598635558863e-13	-1.16300520306982	0.083	0.434	1.91932469329275e-08	Spcs1	-0.351	C286-62	5.75239102134281e-09
3.4287366082644e-13	-1.1801748855898	0.142	0.485	1.96679189323262e-08	Rpl19	-0.343	C286-62	2.42643734869383e-10
5.00121569309056e-13	-1.00473576961621	0.458	0.706	2.86879734587061e-08	Rpl41	-0.248	C286-62	8.93704899833402e-08
5.65663318116315e-13	-1.72630315585244	0.525	0.672	3.2447579253788e-08	Hsp90ab1	-0.147	C286-62	2.28918938548737e-19
5.72284022493904e-13	-0.985822738310213	0.058	0.407	3.28273560982953e-08	Oxt	-0.349	C286-62	2.0360569333404e-05
6.19698009762729e-13	-1.27574374246067	0.217	0.537	3.55471172360097e-08	Fau	-0.32	C286-62	7.83180767088443e-12
6.56322547298584e-13	-1.31895942463851	0.233	0.537	3.76479739581414e-08	Rpl21	-0.304	C286-62	2.81179730115067e-12
7.27560995964494e-13	-1.13154989070148	0.7	0.789	4.17343538505153e-08	Atp1b1	-0.0890000000000001	C286-62	4.77982362207591e-11
9.5128509416961e-13	-1.18999323576751	0.167	0.49	5.45676155717572e-08	mt-Nd1	-0.323	C286-62	9.88236802680142e-10
9.55626518683208e-13	-0.930226476092857	0.05	0.392	5.48166483647062e-08	Ndufb11	-0.342	C286-62	4.92769300384315e-05
1.14499574214536e-12	-0.981618178114208	0.542	0.713	6.5679245760942e-08	Tmx4	-0.171	C286-62	6.13270683537451e-09
1.37663443270295e-12	-0.998867414525212	0.725	0.789	7.89665043287068e-08	Scg5	-0.0640000000000001	C286-62	4.92597033836735e-09
