reduction	mean_purity_knn	mean_entropy_knn_all	resolution	silhouette_score_cosine	mean_mixingNorm	silhouette_score_norm	mean_purity_knn_norm	mean_entropy_knn_all_norm	mean_mixingNorm_norm	mixing_score	purity_score	assay	ndim	features	method	features_ngenes
scVI_7_40_0.1_2_128..scVI..80..features_RNA.log.vst.split_Batch_ID.features.500_9625657cf22d373e46bdde89031e6f00	0.57214350934753	0.409489316496529	8.5	0.118412272739087	0.913326454918719	66	92.9	52.65	80.77	66.71	86.175	scVI	80	features_RNA.log.vst.split_Batch_ID	scVI	500
scVI_7_40_0.1_2_128..scVI..80..features_RNA.log.vst.split_Batch_ID.features.750_9625657cf22d373e46bdde89031e6f00	0.579290926395939	0.394759472393443	8	0.125487438636282	0.912413092700087	70	94.96	49.53	80.14	64.835	88.72	scVI	80	features_RNA.log.vst.split_Batch_ID	scVI	750
scVI_7_80_0.1_1_128..scVI..60..features_RNA.log.vst.split_Batch_ID.features.1000_d842bf4c63b8fee2b6d1ade43f654023	0.574918041455161	0.381353453268883	7	0.117884031844955	0.902841537853335	66	93.7	46.69	73.54	60.115	86.775	scVI	60	features_RNA.log.vst.split_Batch_ID	scVI	1000
scVI_7_80_0.1_1_128..scVI..60..features_RNA.log.vst.split_Batch_ID.features.1500_d842bf4c63b8fee2b6d1ade43f654023	0.568978658536586	0.369658793886752	7	0.137544350177313	0.900679643237251	77	91.98	44.21	72.05	58.13	88.235	scVI	60	features_RNA.log.vst.split_Batch_ID	scVI	1500
scVI_7_80_0.1_1_128..scVI..60..features_RNA.log.vst.split_Batch_ID.features.2000_d842bf4c63b8fee2b6d1ade43f654023	0.577508892276422	0.361872106940366	7.5	0.14128599615862	0.900232447678642	79	94.44	42.56	71.75	57.155	90.58	scVI	60	features_RNA.log.vst.split_Batch_ID	scVI	2000
scVI_7_80_0.1_1_128..scVI..60..features_RNA.log.vst.split_Batch_ID.features.3000_d842bf4c63b8fee2b6d1ade43f654023	0.574824271680217	0.344759665325575	7.5	0.142784467914183	0.892811863547825	80	93.67	38.94	66.63	52.785	90.2525	scVI	60	features_RNA.log.vst.split_Batch_ID	scVI	3000
scVI_7_80_0.1_1_128..scVI..60..features_RNA.log.vst.split_Batch_ID.features.500_d842bf4c63b8fee2b6d1ade43f654023	0.558433669679337	0.396811953968596	7.5	0.104112136315562	0.914100383615714	58	88.94	49.97	81.3	65.635	81.205	scVI	60	features_RNA.log.vst.split_Batch_ID	scVI	500
scVI_7_80_0.1_1_128..scVI..60..features_RNA.log.vst.split_Batch_ID.features.750_d842bf4c63b8fee2b6d1ade43f654023	0.567801490514906	0.384481177767468	7	0.113361040224018	0.909362491318411	63	91.64	47.35	78.04	62.695	84.48	scVI	60	features_RNA.log.vst.split_Batch_ID	scVI	750
scVI_8_100_0.1_2_256..scVI..80..features_RNA.log.vst.split_Batch_ID.features.1000_8fd4ab347d1e48692d6170a5b93cf781	0.560403963414634	0.397609070827102	7	0.0970571580875225	0.918891824675311	54	89.51	50.14	84.6	67.37	80.6325	scVI	80	features_RNA.log.vst.split_Batch_ID	scVI	1000
scVI_8_100_0.1_2_256..scVI..80..features_RNA.log.vst.split_Batch_ID.features.750_8fd4ab347d1e48692d6170a5b93cf781	0.553832147696477	0.402887281172553	7	0.0852452986811714	0.92066435409871	48	87.62	51.25	85.83	68.54	77.715	scVI	80	features_RNA.log.vst.split_Batch_ID	scVI	750
scVI_8_200_0.1_2_256..scVI..80..features_RNA.log.vst.split_Batch_ID.features.1000_06e72a9fd1ac3c635d8bd4013dcaa6ef	0.552642276422764	0.408165491518003	7	0.0931501766026706	0.920402220248643	52	87.27	52.37	85.64	69.005	78.4525	scVI	80	features_RNA.log.vst.split_Batch_ID	scVI	1000
scVI_8_200_0.1_2_256..scVI..80..features_RNA.log.vst.split_Batch_ID.features.750_06e72a9fd1ac3c635d8bd4013dcaa6ef	0.556944444444445	0.412368458940021	6.5	0.0866435393039309	0.919015912048916	48	88.51	53.26	84.69	68.975	78.3825	scVI	80	features_RNA.log.vst.split_Batch_ID	scVI	750
scVI_8_30_0.1_2_256..scVI..90..features_RNA.log.vst.split_Batch_ID.features.1000_6bcfab0e71be7b8b8187521a7dab74bb	0.586415989159892	0.368850272600981	7.5	0.112008882980475	0.912734765741396	63	97.01	44.04	80.36	62.2	88.5075	scVI	90	features_RNA.log.vst.split_Batch_ID	scVI	1000
scVI_8_30_0.1_2_256..scVI..90..features_RNA.log.vst.split_Batch_ID.features.1000_7e63be155c506f1a4cd2006d80c9563f	0.572823509485095	0.369658793886752	7	0.102411313628824	0.91391036673854	57	93.09	44.21	81.17	62.69	84.0675	scVI	90	features_RNA.log.vst.split_Batch_ID	scVI	1000
scVI_8_30_0.1_2_256..scVI..90..features_RNA.log.vst.split_Batch_ID.features.750_6bcfab0e71be7b8b8187521a7dab74bb	0.573714714621766	0.375278126064926	7.5	0.0984550322623073	0.917079187860712	55	93.35	45.4	83.35	64.375	83.7625	scVI	90	features_RNA.log.vst.split_Batch_ID	scVI	750
scVI_8_30_0.1_2_256..scVI..90..features_RNA.log.vst.split_Batch_ID.features.750_7e63be155c506f1a4cd2006d80c9563f	0.566323678861789	0.3735037705547	7.5	0.0968726770522322	0.913242047446784	54	91.22	45.03	80.71	62.87	81.915	scVI	90	features_RNA.log.vst.split_Batch_ID	scVI	750
scVI_8_60_0.1_2_128..scVI..90..features_RNA.log.vst.split_Batch_ID.features.1000_b0e8fd94fb38e748c5ba9bf4d05721d2	0.560619918699187	0.394759472393443	8	0.140903665021412	0.911100980325172	79	89.57	49.53	79.24	64.385	86.9275	scVI	90	features_RNA.log.vst.split_Batch_ID	scVI	1000
scVI_8_60_0.1_2_128..scVI..90..features_RNA.log.vst.split_Batch_ID.features.1500_b0e8fd94fb38e748c5ba9bf4d05721d2	0.571493902439024	0.384481177767468	8	0.155644349119477	0.903697978678611	87	92.71	47.35	74.13	60.74	91.2825	scVI	90	features_RNA.log.vst.split_Batch_ID	scVI	1500
scVI_8_60_0.1_2_128..scVI..90..features_RNA.log.vst.split_Batch_ID.features.2000_b0e8fd94fb38e748c5ba9bf4d05721d2	0.553279556233062	0.374549469468299	8.5	0.152774309494412	0.899731693009195	85	87.46	45.25	71.4	58.325	86.845	scVI	90	features_RNA.log.vst.split_Batch_ID	scVI	2000
scVI_8_60_0.1_2_128..scVI..90..features_RNA.log.vst.split_Batch_ID.features.750_b0e8fd94fb38e748c5ba9bf4d05721d2	0.568233401084011	0.396112841381802	8	0.133448619543602	0.91059362450811	75	91.77	49.82	78.89	64.355	87.5775	scVI	90	features_RNA.log.vst.split_Batch_ID	scVI	750
scVI_8_80_0.1_1_128..scVI..80..features_RNA.log.vst.split_Batch_ID.features.1000_d842bf4c63b8fee2b6d1ade43f654023	0.565931995257452	0.375278126064926	7	0.104123447610467	0.908718055988059	58	91.1	45.4	77.59	61.495	82.825	scVI	80	features_RNA.log.vst.split_Batch_ID	scVI	1000
scVI_8_80_0.1_1_128..scVI..80..features_RNA.log.vst.split_Batch_ID.features.1500_d842bf4c63b8fee2b6d1ade43f654023	0.576175018571252	0.370376046056114	7	0.123156825628964	0.907578485568425	69	94.06	44.37	76.81	60.59	87.795	scVI	80	features_RNA.log.vst.split_Batch_ID	scVI	1500
scVI_8_80_0.1_1_128..scVI..80..features_RNA.log.vst.split_Batch_ID.features.2000_d842bf4c63b8fee2b6d1ade43f654023	0.575633045392953	0.361530985107643	7	0.12434993923238	0.902376147232022	70	93.9	42.49	73.22	57.855	87.925	scVI	80	features_RNA.log.vst.split_Batch_ID	scVI	2000
scVI_8_80_0.1_1_128..scVI..80..features_RNA.log.vst.split_Batch_ID.features.3000_d842bf4c63b8fee2b6d1ade43f654023	0.572177760840109	0.348124965983082	7.5	0.133297143286744	0.900051129834763	75	92.91	39.65	71.62	55.635	88.4325	scVI	80	features_RNA.log.vst.split_Batch_ID	scVI	3000
scVI_8_80_0.1_1_128..scVI..80..features_RNA.log.vst.split_Batch_ID.features.500_d842bf4c63b8fee2b6d1ade43f654023	0.536309892286741	0.394759472393443	6.5	0.0873755805467854	0.914128889720769	49	82.56	49.53	81.32	65.425	74.17	scVI	80	features_RNA.log.vst.split_Batch_ID	scVI	500
scVI_8_80_0.1_1_128..scVI..80..features_RNA.log.vst.split_Batch_ID.features.750_d842bf4c63b8fee2b6d1ade43f654023	0.560371969118419	0.383624353710897	7	0.101050241523468	0.913197838035889	56	89.5	47.17	80.68	63.925	81.125	scVI	80	features_RNA.log.vst.split_Batch_ID	scVI	750
scVI_8_80_0.1_2_128..scVI..30..features_RNA.log.vst.split_Batch_ID.features.1000_9625657cf22d373e46bdde89031e6f00	0.561589600271003	0.394759472393443	8.5	0.14563979504831	0.895090277910056	81	89.85	49.53	68.2	58.865	87.6375	scVI	30	features_RNA.log.vst.split_Batch_ID	scVI	1000
scVI_8_80_0.1_2_128..scVI..30..features_RNA.log.vst.split_Batch_ID.features.1500_9625657cf22d373e46bdde89031e6f00	0.550112212059621	0.390384100504651	7.5	0.160664443732603	0.89118080036542	90	86.54	48.6	65.51	57.055	87.405	scVI	30	features_RNA.log.vst.split_Batch_ID	scVI	1500
scVI_8_80_0.1_2_128..scVI..30..features_RNA.log.vst.split_Batch_ID.features.2000_9625657cf22d373e46bdde89031e6f00	0.545627964092141	0.384481177767468	8	0.161036667563801	0.889008238694078	90	85.25	47.35	64.01	55.68	86.4375	scVI	30	features_RNA.log.vst.split_Batch_ID	scVI	2000
scVI_8_80_0.1_2_128..scVI..30..features_RNA.log.vst.split_Batch_ID.features.3000_9625657cf22d373e46bdde89031e6f00	0.543269264664411	0.374549469468299	8.5	0.169531013532903	0.886075731326038	95	84.57	45.25	61.99	53.62	87.1775	scVI	30	features_RNA.log.vst.split_Batch_ID	scVI	3000
scVI_8_80_0.1_2_128..scVI..30..features_RNA.log.vst.split_Batch_ID.features.500_9625657cf22d373e46bdde89031e6f00	0.537356029810298	0.413443701863454	8.5	0.127986731832629	0.903840783211191	72	82.86	53.49	74.23	63.86	80.145	scVI	30	features_RNA.log.vst.split_Batch_ID	scVI	500
scVI_8_80_0.1_2_128..scVI..30..features_RNA.log.vst.split_Batch_ID.features.750_9625657cf22d373e46bdde89031e6f00	0.56333206300813	0.402887281172553	8	0.14937303986139	0.900398614592378	83	90.35	51.25	71.86	61.555	88.5125	scVI	30	features_RNA.log.vst.split_Batch_ID	scVI	750
scVI_4_40_0.1_1_128..scVI..60..features_RNA.log.vst.split_Batch_ID.features.1000_d842bf4c63b8fee2b6d1ade43f654023	0.564985065618423	0.362090525807227	7	0.112829719310449	0.907806396240534	63	90.83	42.61	76.96	59.785	83.8725	scVI	60	features_RNA.log.vst.split_Batch_ID	scVI	1000
scVI_4_40_0.1_1_128..scVI..60..features_RNA.log.vst.split_Batch_ID.features.1500_d842bf4c63b8fee2b6d1ade43f654023	0.581768716124661	0.359819625365213	7.5	0.129126725929058	0.901360299594162	72	95.67	42.13	72.52	57.325	89.7525	scVI	60	features_RNA.log.vst.split_Batch_ID	scVI	1500
scVI_4_40_0.1_1_128..scVI..60..features_RNA.log.vst.split_Batch_ID.features.2000_d842bf4c63b8fee2b6d1ade43f654023	0.571800897696477	0.342488764883562	8	0.139087470651673	0.896694856146097	78	92.8	38.46	69.31	53.885	89.1	scVI	60	features_RNA.log.vst.split_Batch_ID	scVI	2000
scVI_4_40_0.1_1_128..scVI..60..features_RNA.log.vst.split_Batch_ID.features.3000_d842bf4c63b8fee2b6d1ade43f654023	0.575768772440263	0.331511357670793	7.5	0.13984560884946	0.889587963788635	78	93.94	36.13	64.41	50.27	89.955	scVI	60	features_RNA.log.vst.split_Batch_ID	scVI	3000
scVI_4_40_0.1_1_128..scVI..60..features_RNA.log.vst.split_Batch_ID.features.500_d842bf4c63b8fee2b6d1ade43f654023	0.560656373378454	0.384481177767468	7.5	0.107480570655609	0.913060708974114	60	89.58	47.35	80.59	63.97	82.185	scVI	60	features_RNA.log.vst.split_Batch_ID	scVI	500
scVI_4_40_0.1_1_128..scVI..60..features_RNA.log.vst.split_Batch_ID.features.750_d842bf4c63b8fee2b6d1ade43f654023	0.57416793699187	0.373225644489773	7.5	0.112468182014445	0.908902557492425	63	93.48	44.97	77.72	61.345	85.86	scVI	60	features_RNA.log.vst.split_Batch_ID	scVI	750
scVI_4_40_0.1_2_128..scVI..30..features_RNA.log.vst.split_Batch_ID.features.1000_9625657cf22d373e46bdde89031e6f00	0.551422764227642	0.3851058901592	8	0.156537414074179	0.895393817557902	87	86.92	47.49	68.41	57.95	86.94	scVI	30	features_RNA.log.vst.split_Batch_ID	scVI	1000
scVI_4_40_0.1_2_128..scVI..30..features_RNA.log.vst.split_Batch_ID.features.1500_9625657cf22d373e46bdde89031e6f00	0.551468644247039	0.38027821034545	8	0.163102692129092	0.889927043034329	91	86.93	46.46	64.64	55.55	87.9475	scVI	30	features_RNA.log.vst.split_Batch_ID	scVI	1500
scVI_4_40_0.1_2_128..scVI..30..features_RNA.log.vst.split_Batch_ID.features.2000_9625657cf22d373e46bdde89031e6f00	0.548329522357724	0.373225644489773	8	0.160695768964777	0.887013760358831	90	86.03	44.97	62.64	53.805	87.0225	scVI	30	features_RNA.log.vst.split_Batch_ID	scVI	2000
scVI_4_40_0.1_2_128..scVI..30..features_RNA.log.vst.split_Batch_ID.features.3000_9625657cf22d373e46bdde89031e6f00	0.550158242540548	0.365097835710664	8.5	0.160761854508891	0.882182248970398	90	86.56	43.25	59.31	51.28	87.42	scVI	30	features_RNA.log.vst.split_Batch_ID	scVI	3000
scVI_4_40_0.1_2_128..scVI..30..features_RNA.log.vst.split_Batch_ID.features.500_9625657cf22d373e46bdde89031e6f00	0.562661713902989	0.405315893084344	8	0.136760354730559	0.901717552475109	76	90.16	51.77	72.77	62.27	86.62	scVI	30	features_RNA.log.vst.split_Batch_ID	scVI	500
scVI_4_40_0.1_2_128..scVI..30..features_RNA.log.vst.split_Batch_ID.features.750_9625657cf22d373e46bdde89031e6f00	0.560569105691057	0.392330860481652	8.5	0.135572663516902	0.896854883261863	76	89.56	49.02	69.42	59.22	86.17	scVI	30	features_RNA.log.vst.split_Batch_ID	scVI	750
scVI_4_80_0.1_2_256..scVI..50..features_RNA.log.vst.split_Batch_ID.features.1000_fb0c4430d8280cd23d2956b80b45c5bb	0.571174203929539	0.394759472393443	7.5	0.121972337621572	0.905267980416153	68	92.62	49.53	75.22	62.375	86.465	scVI	50	features_RNA.log.vst.split_Batch_ID	scVI	1000
scVI_4_80_0.1_2_256..scVI..50..features_RNA.log.vst.split_Batch_ID.features.1500_fb0c4430d8280cd23d2956b80b45c5bb	0.561157689701897	0.390384100504651	8	0.135021192281455	0.904092251009915	75	89.73	48.6	74.41	61.505	86.0475	scVI	50	features_RNA.log.vst.split_Batch_ID	scVI	1500
scVI_4_80_0.1_2_256..scVI..50..features_RNA.log.vst.split_Batch_ID.features.2000_fb0c4430d8280cd23d2956b80b45c5bb	0.562237466124662	0.381353453268883	7.5	0.144019580785028	0.898631164388241	80	90.04	46.69	70.64	58.665	87.53	scVI	50	features_RNA.log.vst.split_Batch_ID	scVI	2000
scVI_4_80_0.1_2_256..scVI..50..features_RNA.log.vst.split_Batch_ID.features.3000_fb0c4430d8280cd23d2956b80b45c5bb	0.560478065718158	0.369658793886752	8	0.13666135569482	0.897181924477032	76	89.53	44.21	69.64	56.925	86.1475	scVI	50	features_RNA.log.vst.split_Batch_ID	scVI	3000
scVI_4_80_0.1_2_256..scVI..50..features_RNA.log.vst.split_Batch_ID.features.500_fb0c4430d8280cd23d2956b80b45c5bb	0.556726371951219	0.405315893084344	8	0.0960043411694681	0.911360415941049	54	88.45	51.77	79.41	65.59	79.8375	scVI	50	features_RNA.log.vst.split_Batch_ID	scVI	500
scVI_4_80_0.1_2_256..scVI..50..features_RNA.log.vst.split_Batch_ID.features.750_fb0c4430d8280cd23d2956b80b45c5bb	0.564492293360434	0.397609070827102	8	0.106676246186213	0.911955525592193	60	90.69	50.14	79.82	64.98	83.0175	scVI	50	features_RNA.log.vst.split_Batch_ID	scVI	750
scVI_5_20_0.1_2_256..scVI..90..features_RNA.log.vst.split_Batch_ID.features.1000_6bcfab0e71be7b8b8187521a7dab74bb	0.594569359756098	0.362669223798872	7.5	0.107028935730501	0.910561589021275	60	99.36	42.73	78.86	60.795	89.52	scVI	90	features_RNA.log.vst.split_Batch_ID	scVI	1000
scVI_5_20_0.1_2_256..scVI..90..features_RNA.log.vst.split_Batch_ID.features.1000_7e63be155c506f1a4cd2006d80c9563f	0.587663025067751	0.361421576408666	7.5	0.111858948876293	0.908302212709487	63	97.37	42.47	77.31	59.89	88.7775	scVI	90	features_RNA.log.vst.split_Batch_ID	scVI	1000
scVI_5_20_0.1_2_256..scVI..90..features_RNA.log.vst.split_Batch_ID.features.750_6bcfab0e71be7b8b8187521a7dab74bb	0.580360772357724	0.365097835710664	7.5	0.105535913938282	0.913249611268109	59	95.27	43.25	80.72	61.985	86.2025	scVI	90	features_RNA.log.vst.split_Batch_ID	scVI	750
scVI_5_20_0.1_2_256..scVI..90..features_RNA.log.vst.split_Batch_ID.features.750_7e63be155c506f1a4cd2006d80c9563f	0.58308507180884	0.362947349863799	7.5	0.100191992822385	0.912126718439456	56	96.05	42.79	79.94	61.365	86.0375	scVI	90	features_RNA.log.vst.split_Batch_ID	scVI	750
scVI_5_40_0.1_1_128..scVI..80..features_RNA.log.vst.split_Batch_ID.features.1000_d842bf4c63b8fee2b6d1ade43f654023	0.561684874661247	0.354819541084689	7	0.103562078809736	0.907762819869816	58	89.88	41.07	76.93	59	81.91	scVI	80	features_RNA.log.vst.split_Batch_ID	scVI	1000
scVI_5_40_0.1_1_128..scVI..80..features_RNA.log.vst.split_Batch_ID.features.1500_d842bf4c63b8fee2b6d1ade43f654023	0.56307799796748	0.353962717028117	7	0.125478844707436	0.904846540218392	70	90.28	40.89	74.92	57.905	85.21	scVI	80	features_RNA.log.vst.split_Batch_ID	scVI	1500
scVI_5_40_0.1_1_128..scVI..80..features_RNA.log.vst.split_Batch_ID.features.2000_d842bf4c63b8fee2b6d1ade43f654023	0.574292852303523	0.339997157203973	7.5	0.134280260657216	0.903155612198474	75	93.52	37.93	73.76	55.845	88.89	scVI	80	features_RNA.log.vst.split_Batch_ID	scVI	2000
scVI_5_40_0.1_1_128..scVI..80..features_RNA.log.vst.split_Batch_ID.features.3000_d842bf4c63b8fee2b6d1ade43f654023	0.568303903058066	0.330157988682434	7.5	0.131680045752161	0.894964408646613	74	91.79	35.84	68.11	51.975	87.3425	scVI	80	features_RNA.log.vst.split_Batch_ID	scVI	3000
scVI_5_40_0.1_1_128..scVI..80..features_RNA.log.vst.split_Batch_ID.features.500_d842bf4c63b8fee2b6d1ade43f654023	0.546341850315712	0.381353453268883	7	0.090499583864986	0.915480806470374	51	85.46	46.69	82.25	64.47	76.845	scVI	80	features_RNA.log.vst.split_Batch_ID	scVI	500
scVI_5_40_0.1_1_128..scVI..80..features_RNA.log.vst.split_Batch_ID.features.750_d842bf4c63b8fee2b6d1ade43f654023	0.568529810298103	0.361872106940366	7	0.107016516014952	0.915086578627887	60	91.85	42.56	81.98	62.27	83.8875	scVI	80	features_RNA.log.vst.split_Batch_ID	scVI	750
scVI_5_40_0.1_2_128..scVI..50..features_RNA.log.vst.split_Batch_ID.features.1000_9625657cf22d373e46bdde89031e6f00	0.576769986449865	0.3851058901592	8.5	0.147185070204966	0.902897630767164	82	94.23	47.49	73.58	60.535	91.1725	scVI	50	features_RNA.log.vst.split_Batch_ID	scVI	1000
scVI_5_40_0.1_2_128..scVI..50..features_RNA.log.vst.split_Batch_ID.features.1500_9625657cf22d373e46bdde89031e6f00	0.558871104336044	0.374549469468299	7.5	0.157145384558107	0.895408444565953	88	89.07	45.25	68.42	56.835	88.8025	scVI	50	features_RNA.log.vst.split_Batch_ID	scVI	1500
scVI_5_40_0.1_2_128..scVI..50..features_RNA.log.vst.split_Batch_ID.features.2000_9625657cf22d373e46bdde89031e6f00	0.560600863821139	0.370376046056114	8	0.164226826187859	0.892777099625683	92	89.57	44.37	66.61	55.49	90.1775	scVI	50	features_RNA.log.vst.split_Batch_ID	scVI	2000
scVI_5_40_0.1_2_128..scVI..50..features_RNA.log.vst.split_Batch_ID.features.3000_9625657cf22d373e46bdde89031e6f00	0.547535074732093	0.361421576408666	8	0.165493671903457	0.887880183480161	93	85.8	42.47	63.23	52.85	87.6	scVI	50	features_RNA.log.vst.split_Batch_ID	scVI	3000
scVI_5_40_0.1_2_128..scVI..50..features_RNA.log.vst.split_Batch_ID.features.500_9625657cf22d373e46bdde89031e6f00	0.559770799801907	0.402887281172553	8	0.117846566452331	0.912298509183957	66	89.33	51.25	80.06	65.655	83.4975	scVI	50	features_RNA.log.vst.split_Batch_ID	scVI	500
scVI_5_40_0.1_2_128..scVI..50..features_RNA.log.vst.split_Batch_ID.features.750_9625657cf22d373e46bdde89031e6f00	0.561540904471545	0.391752162490006	8.5	0.12652854164913	0.906917400444072	71	89.84	48.89	76.35	62.62	85.13	scVI	50	features_RNA.log.vst.split_Batch_ID	scVI	750
scVI_0_150_0.01_2_128_gene_zinb..scVI..60..features_RNA.log.vst.split_Batch_ID.features.1000_3b9e3ed8dac54bd9d04e434d74ffbb99	0.552906927506775	0.391752162490006	7.5	0.0988709199681386	0.904871146701422	55	87.35	48.89	74.94	61.915	79.2625	scVI	60	features_RNA.log.vst.split_Batch_ID	scVI	1000
scVI_0_150_0.01_2_128_gene_zinb..scVI..60..features_RNA.log.vst.split_Batch_ID.features.750_3b9e3ed8dac54bd9d04e434d74ffbb99	0.572222222222223	0.392330860481652	7	0.0968893318216204	0.904337243228035	54	92.92	49.02	74.57	61.795	83.19	scVI	60	features_RNA.log.vst.split_Batch_ID	scVI	750
scVI_0_150_0.01_2_128_gene_zinb..scVI..80..features_RNA.log.vst.split_Batch_ID.features.1000_8a71cab20d8ba5575858e56d9c6c5e95	0.538732215447155	0.384481177767468	6.5	0.0883126301483827	0.906884027990174	49	83.26	47.35	76.33	61.84	74.695	scVI	80	features_RNA.log.vst.split_Batch_ID	scVI	1000
scVI_0_150_0.01_2_128_gene_zinb..scVI..80..features_RNA.log.vst.split_Batch_ID.features.750_8a71cab20d8ba5575858e56d9c6c5e95	0.554456606034969	0.394759472393443	6.5	0.0863888253905686	0.909972958505188	48	87.8	49.53	78.46	63.995	77.85	scVI	80	features_RNA.log.vst.split_Batch_ID	scVI	750
scVI_1_150_0.01_3_128_gene_zinb..scVI..60..features_RNA.log.vst.split_Batch_ID.features.1000_3b9e3ed8dac54bd9d04e434d74ffbb99	0.54346629403794	0.402887281172553	8	0.115852197826942	0.900402859558979	65	84.63	51.25	71.86	61.555	79.7225	scVI	60	features_RNA.log.vst.split_Batch_ID	scVI	1000
scVI_1_150_0.01_3_128_gene_zinb..scVI..60..features_RNA.log.vst.split_Batch_ID.features.750_3b9e3ed8dac54bd9d04e434d74ffbb99	0.552773543360434	0.40993984702823	8	0.106092178152912	0.9069802883347	59	87.31	52.75	76.4	64.575	80.2325	scVI	60	features_RNA.log.vst.split_Batch_ID	scVI	750
scVI_1_150_0.01_3_128_gene_zinb..scVI..80..features_RNA.log.vst.split_Batch_ID.features.1000_8a71cab20d8ba5575858e56d9c6c5e95	0.548052168021681	0.397609070827102	8	0.113535753391717	0.90500558865664	63	85.95	50.14	75.03	62.585	80.2125	scVI	80	features_RNA.log.vst.split_Batch_ID	scVI	1000
scVI_1_150_0.01_3_128_gene_zinb..scVI..80..features_RNA.log.vst.split_Batch_ID.features.750_8a71cab20d8ba5575858e56d9c6c5e95	0.554081978319783	0.405564475139437	8	0.106383593220026	0.907705334116127	59	87.69	51.82	76.89	64.355	80.5175	scVI	80	features_RNA.log.vst.split_Batch_ID	scVI	750
